bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
112,0,WAKE,9660,112,9659,112,-9547,-0.2308969,-0.2308969,0,0,1,-0.6580435,-0.6580435,0,0,1,NaN,,0
113,1,NREM,9667,113,9666,113,-9553,-0.08713946,-0.08713946,0,0,1,-0.6928361,-0.6928361,0,0,1,NaN,,0
114,0,WAKE,9701,114,9700,114,-9586,-0.5416754,-0.5416754,0,0,1,-0.740811,-0.740811,0,0,1,NaN,,0
115,1,NREM,9709,115,9708,115,-9593,-0.1523108,-0.1523108,0,0,1,-0.7418036,-0.7418036,0,0,1,NaN,,0
116,2,REM,9771,116,9770,116,-9654,-0.784679,-0.784679,0,0,1,-0.88557,-0.88557,0,0,1,NaN,,0
117,0,WAKE,9842,117,9841,117,-9724,-2.183485,-2.183485,0,0,1,-1.270157,-1.270157,0,0,1,NaN,,0
118,1,NREM,9856,118,9855,118,-9737,-1.270825,-1.270825,0,0,1,-1.21694,-1.21694,0,0,1,NaN,,0
119,0,WAKE,9920,119,9919,119,-9800,-1.31312,-1.31312,0,0,1,-1.172894,-1.172894,0,0,1,NaN,,0
120,1,NREM,9923,120,9922,120,-9802,-1.674503,-1.674503,0,0,1,-1.18115,-1.18115,0,0,1,NaN,,0
121,0,WAKE,9954,121,9953,121,-9832,-1.406141,-1.406141,0,0,1,-1.220427,-1.220427,0,0,1,NaN,,0
122,1,NREM,9960,122,9959,122,-9837,-0.9424207,-0.9424207,0,0,1,-1.223268,-1.223268,0,0,1,NaN,,0
123,0,WAKE,10003,123,10002,123,-9879,-1.474814,-1.474814,0,0,1,-1.292172,-1.292172,0,0,1,NaN,,0
124,1,NREM,10006,124,10005,124,-9881,-0.9791767,-0.9791767,0,0,1,-1.292155,-1.292155,0,0,1,NaN,,0
125,0,WAKE,10103,125,10102,125,-9977,-1.430896,-1.430896,0,0,1,-1.273006,-1.273006,0,0,1,NaN,,0
126,1,NREM,10110,126,10109,126,-9983,-0.8941417,-0.8941417,0,0,1,-1.269406,-1.269406,0,0,1,NaN,,0
127,0,WAKE,10162,127,10161,127,-10034,-1.558841,-1.558841,0,0,1,-1.20153,-1.20153,0,0,1,NaN,,0
128,1,NREM,10165,128,10164,128,-10036,-1.291454,-1.291454,0,0,1,-1.19702,-1.19702,0,0,1,NaN,,0
129,0,WAKE,10224,129,10223,129,-10094,-1.422333,-1.422333,0,0,1,-0.7735491,-0.7735491,0,0,1,NaN,,0
130,1,NREM,10267,130,10266,130,-10136,-0.7033553,-0.7033553,0,0,1,-0.4387832,-0.4387832,0,0,1,NaN,,0
131,0,WAKE,10370,131,10369,131,-10238,-1.29214,-1.29214,0,0,1,-0.7252057,-0.7252057,0,0,1,NaN,,0
132,1,NREM,10381,132,10380,132,-10248,-0.6543168,-0.6543168,0,0,1,-0.7036573,-0.7036573,0,0,1,NaN,,0
133,0,WAKE,10460,133,10459,133,-10326,-0.2110629,-0.2110629,0,0,1,-0.5074061,-0.5074061,0,0,1,NaN,,0
134,1,NREM,10466,134,10465,134,-10331,0.1002541,0.1002541,0,0,1,-0.5237632,-0.5237632,0,0,1,NaN,,0
135,2,REM,10545,135,10544,135,-10409,-0.9040483,-0.9040483,0,0,1,-1.115045,-1.115045,0,0,1,NaN,,0
136,0,WAKE,10610,136,10609,136,-10473,-2.434004,-2.434004,0,0,1,-1.585228,-1.585228,0,0,1,NaN,,0
137,1,NREM,10620,137,10619,137,-10482,-1.433907,-1.433907,0,0,1,-1.458924,-1.458924,0,0,1,NaN,,0
138,0,WAKE,10644,138,10643,138,-10505,-0.06640568,-0.06640568,0,0,1,-1.150321,-1.150321,0,0,1,NaN,,0
139,1,NREM,10660,139,10659,139,-10520,-1.488848,-1.488848,0,0,1,-1.08168,-1.08168,0,0,1,NaN,,0
140,0,WAKE,10711,140,10710,140,-10570,-0.880973,-0.880973,0,0,1,-0.9222968,-0.9222968,0,0,1,NaN,,0
141,1,NREM,10715,141,10714,141,-10573,-0.5399032,-0.5399032,0,0,1,-0.8844575,-0.8844575,0,0,1,NaN,,0
142,0,WAKE,10743,142,10742,142,-10600,-0.7935196,-0.7935196,0,0,1,-0.6783344,-0.6783344,0,0,1,NaN,,0
143,1,NREM,10749,143,10748,143,-10605,-0.4277408,-0.4277408,0,0,1,-0.6631617,-0.6631617,0,0,1,NaN,,0
144,0,WAKE,10782,144,10781,144,-10637,-1.121182,-1.121182,0,0,1,-0.7502149,-0.7502149,0,0,1,NaN,,0
145,1,NREM,10784,145,10783,145,-10638,-0.638815,-0.638815,0,0,1,-0.7598138,-0.7598138,0,0,1,NaN,,0
146,0,WAKE,10821,146,10820,146,-10674,-1.00897,-1.00897,0,0,1,-0.904853,-0.904853,0,0,1,NaN,,0
147,1,NREM,10823,147,10822,147,-10675,-0.9807922,-0.9807922,0,0,1,-0.9077927,-0.9077927,0,0,1,NaN,,0
148,0,WAKE,10865,149,10864,149,-10715,-1.05802,-1.05802,0,0,1,-0.9560084,-0.9560084,0,0,1,NaN,,0
149,1,NREM,10867,150,10866,150,-10716,-0.4008189,-0.4008189,0,0,1,-0.9625928,-0.9625928,0,0,1,NaN,,0
150,0,WAKE,10903,151,10902,151,-10751,-1.003938,-1.003938,0,0,1,-1.098698,-1.098698,0,0,1,NaN,,0
151,1,NREM,10905,152,10904,152,-10752,-0.5987003,-0.5987003,0,0,1,-1.098722,-1.098722,0,0,1,NaN,,0
152,2,REM,10928,153,10927,153,-10774,-1.433939,-1.433939,0,0,1,-0.9716669,-0.9716669,0,0,1,NaN,,0
153,0,WAKE,10943,154,10942,154,-10788,-1.037464,-1.037464,0,0,1,-0.8398277,-0.8398277,0,0,1,NaN,,0
154,1,NREM,10950,155,10949,155,-10794,0.03749867,0.03749867,0,0,1,-0.7741874,-0.7741874,0,0,1,NaN,,0
155,0,WAKE,10990,156,10989,156,-10833,-0.3656489,-0.3656489,0,0,1,-0.4202431,-0.4202431,0,0,1,NaN,,0
156,1,NREM,10992,157,10991,157,-10834,-0.6881959,-0.6881959,0,0,1,-0.416914,-0.416914,0,0,1,NaN,,0
157,0,WAKE,11007,158,11006,158,-10848,-0.4557728,-0.4557728,0,0,1,-0.4059695,-0.4059695,0,0,1,NaN,,0
158,1,NREM,11011,159,11010,159,-10851,-0.2544321,-0.2544321,0,0,1,-0.4031121,-0.4031121,0,0,1,NaN,,0
159,0,WAKE,11039,160,11038,160,-10878,-0.3570477,-0.3570477,0,0,1,-0.4540582,-0.4540582,0,0,1,NaN,,0
160,1,NREM,11041,161,11040,161,-10879,-0.1682078,-0.1682078,0,0,1,-0.4631187,-0.4631187,0,0,1,NaN,,0
161,0,WAKE,11068,162,11067,162,-10905,-0.8999565,-0.8999565,0,0,1,-0.4749499,-0.4749499,0,0,1,NaN,,0
162,1,NREM,11070,163,11069,163,-10906,-0.3072918,-0.3072918,0,0,1,-0.4598962,-0.4598962,0,0,1,NaN,,0
163,0,WAKE,11095,164,11094,164,-10930,-1.260804,-1.260804,0,0,1,-0.1587269,-0.1587269,0,0,1,NaN,,0
164,1,NREM,11173,165,11172,165,-11007,0.2163107,0.2163107,0,0,1,0.3582807,0.3582807,0,0,1,NaN,,0
165,2,REM,11392,166,11391,166,-11225,-0.4070476,-0.4070476,0,0,1,-0.5083209,-0.5083209,0,0,1,NaN,,0
166,0,WAKE,11606,167,11605,167,-11438,-0.8018688,-0.8018688,0,0,1,-0.7156345,-0.7156345,0,0,1,NaN,,0
167,1,NREM,11625,168,11624,168,-11456,0.07618193,0.07618193,0,0,1,-0.5928065,-0.5928065,0,0,1,NaN,,0
168,0,WAKE,11692,169,11691,169,-11522,0.404019,0.404019,0,0,1,-0.5711294,-0.5711294,0,0,1,NaN,,0
169,1,NREM,11716,170,11715,170,-11545,-0.7450937,-0.7450937,0,0,1,-0.4757108,-0.4757108,0,0,1,NaN,,0
170,0,WAKE,11743,171,11742,171,-11571,-0.3301102,-0.3301102,0,0,1,-0.3409089,-0.3409089,0,0,1,NaN,,0
171,1,NREM,11748,172,11747,172,-11575,-0.4870045,-0.4870045,0,0,1,-0.3040078,-0.3040078,0,0,1,NaN,,0
172,0,WAKE,11779,173,11778,173,-11605,0.1874539,0.1874539,0,0,1,-0.0959469,-0.0959469,0,0,1,NaN,,0
173,1,NREM,11788,174,11787,174,-11613,1.247871,1.247871,0,0,1,-0.0649673,-0.0649673,0,0,1,NaN,,0
174,0,WAKE,11824,175,11823,175,-11648,-0.2431737,-0.2431737,0,0,1,-0.0253214,-0.0253214,0,0,1,NaN,,0
175,1,NREM,11826,176,11825,176,-11649,0.2890731,0.2890731,0,0,1,-0.03286939,-0.03286939,0,0,1,NaN,,0
176,0,WAKE,11835,177,11834,177,-11657,-0.06837659,-0.06837659,0,0,1,-0.07129532,-0.07129532,0,0,1,NaN,,0
177,1,NREM,11837,178,11836,178,-11658,-0.001863463,-0.001863463,0,0,1,-0.07919868,-0.07919868,0,0,1,NaN,,0
178,0,WAKE,11883,179,11882,179,-11703,-0.5560932,-0.5560932,0,0,1,-0.09414935,-0.09414935,0,0,1,NaN,,0
179,1,NREM,11890,180,11889,180,-11709,0.9127581,0.9127581,0,0,1,-0.1110012,-0.1110012,0,0,1,NaN,,0
180,0,WAKE,11930,181,11929,181,-11748,0.007591604,0.007591604,0,0,1,-0.2599333,-0.2599333,0,0,1,NaN,,0
181,1,NREM,11933,182,11932,182,-11750,-0.2291889,-0.2291889,0,0,1,-0.2743597,-0.2743597,0,0,1,NaN,,0
182,0,WAKE,11966,183,11965,183,-11782,0.3545716,0.3545716,0,0,1,-0.2232716,-0.2232716,0,0,1,NaN,,0
183,1,NREM,11971,184,11970,184,-11786,-1.055953,-1.055953,0,0,1,-0.2013201,-0.2013201,0,0,1,NaN,,0
184,0,WAKE,11980,185,11979,185,-11794,0.05221242,0.05221242,0,0,1,-0.1691631,-0.1691631,0,0,1,NaN,,0
185,1,NREM,11994,186,11993,186,-11807,-0.05051892,-0.05051892,0,0,1,-0.1252788,-0.1252788,0,0,1,NaN,,0
186,0,WAKE,12030,187,12029,187,-11842,0.1162635,0.1162635,0,0,1,-0.09302701,-0.09302701,0,0,1,NaN,,0
