bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
144,0,WAKE,19243,144,19242,144,-19098,-2.018391,-2.018391,0,0,1,-0.7214857,-0.7214857,0,0,1,NaN,,0
145,1,NREM,19247,145,19246,145,-19101,0.1539029,0.1539029,0,0,1,-0.7826736,-0.7826736,0,0,1,NaN,,0
146,0,WAKE,19267,146,19266,146,-19120,0.7774456,0.7774456,0,0,1,-1.172478,-1.172478,0,0,1,NaN,,0
147,1,NREM,19271,147,19270,147,-19123,2.476118,2.476118,0,0,1,-1.24146,-1.24146,0,0,1,NaN,,0
148,0,WAKE,19344,148,19343,148,-19195,-0.4196647,-0.4196647,0,0,1,-0.4846122,-0.4846122,0,0,1,NaN,,0
149,1,NREM,19348,149,19347,149,-19198,0.9769906,0.9769906,0,0,1,-0.3902397,-0.3902397,0,0,1,NaN,,0
150,0,WAKE,19360,150,19359,150,-19209,-2.221653,-2.221653,0,0,1,-0.1807869,-0.1807869,0,0,1,NaN,,0
151,1,NREM,19365,151,19364,151,-19213,1.120206,1.120206,0,0,1,-0.1560034,-0.1560034,0,0,1,NaN,,0
152,0,WAKE,19426,152,19425,152,-19273,1.320463,1.320463,0,0,1,-1.118805,-1.118805,0,0,1,NaN,,0
153,1,NREM,19430,153,19429,153,-19276,0.3821119,0.3821119,0,0,1,-1.213084,-1.213084,0,0,1,NaN,,0
154,0,WAKE,19484,154,19483,154,-19329,2.395332,2.395332,0,0,1,-0.8859662,-0.8859662,0,0,1,NaN,,0
155,1,NREM,19493,155,19492,155,-19337,3.169142,3.169142,0,0,1,-0.7889475,-0.7889475,0,0,1,NaN,,0
156,0,WAKE,19506,156,19505,156,-19349,0.07532092,0.07532092,0,0,1,-0.6706855,-0.6706855,0,0,1,NaN,,0
157,1,NREM,19510,157,19509,157,-19352,0.1116389,0.1116389,0,0,1,-0.6518115,-0.6518115,0,0,1,NaN,,0
158,0,WAKE,19538,158,19537,158,-19379,-0.4842024,-0.4842024,0,0,1,-0.9857371,-0.9857371,0,0,1,NaN,,0
159,1,NREM,19541,159,19540,159,-19381,0.1441044,0.1441044,0,0,1,-1.003754,-1.003754,0,0,1,NaN,,0
160,0,WAKE,19575,160,19574,160,-19414,-1.240544,-1.240544,0,0,1,-0.3737125,-0.3737125,0,0,1,NaN,,0
161,1,NREM,19642,161,19641,161,-19480,0.6993098,0.6993098,0,0,1,-0.4854976,-0.4854976,0,0,1,NaN,,0
162,0,WAKE,19798,162,19797,162,-19635,-1.882391,-1.882391,0,0,1,-0.3852962,-0.3852962,0,0,1,NaN,,0
163,1,NREM,19802,163,19801,163,-19638,1.956236,1.956236,0,0,1,-0.3898546,-0.3898546,0,0,1,NaN,,0
164,0,WAKE,19840,164,19839,164,-19675,-1.48236,-1.48236,0,0,1,-0.5809136,-0.5809136,0,0,1,NaN,,0
165,1,NREM,19845,165,19844,165,-19679,1.532403,1.532403,0,0,1,-0.6294266,-0.6294266,0,0,1,NaN,,0
166,2,REM,19880,166,19879,166,-19713,-1.20799,-1.20799,0,0,1,-0.6411771,-0.6411771,0,0,1,NaN,,0
167,0,WAKE,20000,167,19999,167,-19832,-4.664996,-4.664996,0,0,1,-2.795356,-2.795356,0,0,1,NaN,,0
168,1,NREM,20011,168,20010,168,-19842,-0.5200884,-0.5200884,0,0,1,-2.299534,-2.299534,0,0,1,NaN,,0
169,0,WAKE,20068,169,20067,169,-19898,-0.4560914,-0.4560914,0,0,1,-0.4360439,-0.4360439,0,0,1,NaN,,0
170,1,NREM,20072,170,20071,170,-19901,1.257416,1.257416,0,0,1,-0.4372498,-0.4372498,0,0,1,NaN,,0
171,0,WAKE,20187,171,20186,171,-20015,1.324545,1.324545,0,0,1,0.7967669,0.7967669,0,0,1,NaN,,0
172,1,NREM,20192,172,20191,172,-20019,3.739563,3.739563,0,0,1,0.8208646,0.8208646,0,0,1,NaN,,0
173,0,WAKE,20269,173,20268,173,-20095,1.768784,1.768784,0,0,1,0.1673628,0.1673628,0,0,1,NaN,,0
174,1,NREM,20273,174,20272,174,-20098,2.746857,2.746857,0,0,1,0.1467112,0.1467112,0,0,1,NaN,,0
175,0,WAKE,20357,175,20356,175,-20181,1.757793,1.757793,0,0,1,0.8557282,0.8557282,0,0,1,NaN,,0
176,1,NREM,20361,176,20360,176,-20184,2.606395,2.606395,0,0,1,0.8788324,0.8788324,0,0,1,NaN,,0
177,0,WAKE,20396,177,20395,177,-20218,2.042262,2.042262,0,0,1,0.3212954,0.3212954,0,0,1,NaN,,0
178,1,NREM,20402,178,20401,178,-20223,2.269722,2.269722,0,0,1,0.1959992,0.1959992,0,0,1,NaN,,0
179,0,WAKE,20429,179,20428,179,-20249,-1.371463,-1.371463,0,0,1,-0.4500473,-0.4500473,0,0,1,NaN,,0
180,1,NREM,20440,180,20439,180,-20259,0.983842,0.983842,0,0,1,-0.7538401,-0.7538401,0,0,1,NaN,,0
181,0,WAKE,20516,181,20515,181,-20334,-1.533005,-1.533005,0,0,1,-1.540299,-1.540299,0,0,1,NaN,,0
182,1,NREM,20525,182,20524,182,-20342,0.1583812,0.1583812,0,0,1,-1.766121,-1.766121,0,0,1,NaN,,0
183,2,REM,20655,183,20654,183,-20471,-2.371405,-2.371405,0,0,1,-1.786141,-1.786141,0,0,1,NaN,,0
184,0,WAKE,20703,184,20702,184,-20518,-1.150016,-1.150016,0,0,1,-0.685701,-0.685701,0,0,1,NaN,,0
185,1,NREM,21196,185,21195,185,-21010,0.4890277,0.4890277,0,0,1,0.4514088,0.4514088,0,0,1,NaN,,0
186,0,WAKE,21296,186,21295,186,-21109,0.5239244,0.5239244,0,0,1,-0.5533165,-0.5533165,0,0,1,NaN,,0
187,1,NREM,21315,187,21314,187,-21127,3.079412,3.079412,0,0,1,-0.8429089,-0.8429089,0,0,1,NaN,,0
188,0,WAKE,21364,188,21363,188,-21175,-2.320201,-2.320201,0,0,1,-1.599434,-1.599434,0,0,1,NaN,,0
189,1,NREM,21367,189,21366,189,-21177,-0.2484458,-0.2484458,0,0,1,-1.604096,-1.604096,0,0,1,NaN,,0
190,2,REM,21449,190,21448,190,-21258,-1.669715,-1.669715,0,0,1,-1.110425,-1.110425,0,0,1,NaN,,0
191,0,WAKE,21485,191,21484,191,-21293,-1.38513,-1.38513,0,0,1,-0.8647467,-0.8647467,0,0,1,NaN,,0
192,1,NREM,21492,192,21491,192,-21299,0.9933995,0.9933995,0,0,1,-0.8351117,-0.8351117,0,0,1,NaN,,0
193,0,WAKE,21550,193,21549,193,-21356,2.153978,2.153978,0,0,1,-0.7543287,-0.7543287,0,0,1,NaN,,0
194,1,NREM,21560,194,21559,194,-21365,2.654684,2.654684,0,0,1,-0.7635028,-0.7635028,0,0,1,NaN,,0
195,0,WAKE,21681,195,21680,195,-21485,0.0627862,0.0627862,0,0,1,-0.617835,-0.617835,0,0,1,NaN,,0
196,1,NREM,21688,196,21687,196,-21491,1.958473,1.958473,0,0,1,-0.6845164,-0.6845164,0,0,1,NaN,,0
197,2,REM,21784,197,21783,197,-21586,-1.833387,-1.833387,0,0,1,-1.326043,-1.326043,0,0,1,NaN,,0
198,0,WAKE,21825,198,21824,198,-21626,-1.609373,-1.609373,0,0,1,-1.224078,-1.224078,0,0,1,NaN,,0
199,1,NREM,21936,199,21935,199,-21736,0.5687531,0.5687531,0,0,1,0.1048015,0.1048015,0,0,1,NaN,,0
200,0,WAKE,22019,200,22018,200,-21818,0.1578981,0.1578981,0,0,1,-0.3602403,-0.3602403,0,0,1,NaN,,0
201,1,NREM,22028,201,22027,201,-21826,2.151062,2.151062,0,0,1,-0.3671118,-0.3671118,0,0,1,NaN,,0
202,0,WAKE,22069,202,22068,202,-21866,-1.366815,-1.366815,0,0,1,0.001779376,0.001779376,0,0,1,NaN,,0
203,1,NREM,22105,203,22104,203,-21901,0.1408475,0.1408475,0,0,1,0.5255493,0.5255493,0,0,1,NaN,,0
204,0,WAKE,22129,204,22128,204,-21924,1.125542,1.125542,0,0,1,0.2776233,0.2776233,0,0,1,NaN,,0
205,1,NREM,22132,205,22131,205,-21926,0.6549133,0.6549133,0,0,1,0.1859947,0.1859947,0,0,1,NaN,,0
206,0,WAKE,22139,206,22138,206,-21932,1.193196,1.193196,0,0,1,-0.02499689,-0.02499689,0,0,1,NaN,,0
