mouse,session,sigma_mod_power,sigma_mod_peak_f,sigma_mod_peak_amp,theta_mod_power,theta_mod_peak_f,theta_mod_peak_amp
mouse12,ambtemp,3.68455084306722e-11,0.0124176343282064,9.34609493828219e-10,1.29987842344387e-10,0.0124176343282064,4.04607202276705e-09
