mouse,session,sigma_mod_power,sigma_mod_peak_f,sigma_mod_peak_amp,theta_mod_power,theta_mod_peak_f,theta_mod_peak_amp
mouse12,baseline,4.27530421985446e-11,0.0124176343282064,8.78804466394862e-10,1.23383268626104e-10,0.0124176343282064,3.46831113527692e-09
