mouse,session,sigma_mod_power,sigma_mod_peak_f,sigma_mod_peak_amp,theta_mod_power,theta_mod_peak_f,theta_mod_peak_amp
mouse3,ambtemp,5.14301092210175e-11,0.0124176343282064,1.20274261217251e-09,1.45607642470024e-10,0.0298023223876953,3.63407496057007e-09
