hour_idx,hour_start_s,dur_s,bouts_per_h,mean_bout_dur_s,state,file,date,condition,mouse,genotype
6,21600,2119,33,NaN,NREM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,702,10,NaN,NREM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,9,1,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
1,3600,272,3,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
2,7200,136,2,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
3,10800,146,1,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
4,14400,298,4,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
5,18000,653,6,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
6,21600,625,7,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,111,2,NaN,REM,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,194,77,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
1,3600,158,47,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
2,7200,30,6,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
3,10800,132,20,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
4,14400,190,21,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
5,18000,103,12,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
6,21600,171,18,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,53,6,NaN,MA,20251023_drugs_mouse3_APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,2346,7,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
1,3600,546,9,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
2,7200,1475,5,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
3,10800,581,8,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
4,14400,642,10,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
5,18000,1301,6,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
6,21600,319,6,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
7,25200,1304,8,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
8,28800,739,2,NaN,WK,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
0,0,1176,17,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
1,3600,2678,34,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
2,7200,1561,22,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
3,10800,2268,37,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
4,14400,2359,56,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
5,18000,1564,39,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
6,21600,2241,44,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
7,25200,1751,33,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
8,28800,437,6,NaN,NREM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
0,0,0,0,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
1,3600,160,4,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
2,7200,408,5,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
3,10800,549,4,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
4,14400,332,2,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
5,18000,551,4,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
6,21600,793,6,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
7,25200,402,3,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
8,28800,85,1,NaN,REM,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
0,0,78,10,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
1,3600,216,25,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
2,7200,156,17,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
3,10800,202,30,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
4,14400,267,47,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
5,18000,184,32,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
6,21600,247,39,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
7,25200,143,25,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
8,28800,34,4,NaN,MA,20251024_drugs_mouse10_APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
0,0,1963,7,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
1,3600,2049,9,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
2,7200,2520,5,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
3,10800,942,14,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
4,14400,1348,10,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
5,18000,816,7,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
6,21600,1270,15,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
7,25200,502,6,NaN,WK,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
0,0,1412,20,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
1,3600,1338,20,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
2,7200,971,18,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
3,10800,2002,36,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
4,14400,1656,30,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
5,18000,2357,37,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
6,21600,1667,36,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
7,25200,718,17,NaN,NREM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
0,0,145,1,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
1,3600,158,1,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
2,7200,0,0,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
3,10800,476,5,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
4,14400,447,3,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
5,18000,191,4,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
6,21600,527,7,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
7,25200,277,3,NaN,REM,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
0,0,80,13,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
1,3600,55,11,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
2,7200,109,14,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
3,10800,180,22,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
4,14400,149,21,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
5,18000,236,29,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
6,21600,136,21,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
7,25200,74,12,NaN,MA,20251024_drugs_mouse11_WT_scored_scores_1Hz.csv,20251024,drugs,mouse11,WT
0,0,2836,2,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
1,3600,597,5,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
2,7200,538,2,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
3,10800,900,1,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
4,14400,519,2,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
5,18000,1008,2,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
6,21600,1771,4,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
7,25200,1468,2,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
8,28800,1028,4,NaN,WK,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
0,0,652,2,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
1,3600,2586,8,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
2,7200,2466,16,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
3,10800,2381,9,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
4,14400,2547,12,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
5,18000,1979,7,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
6,21600,1563,9,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
7,25200,1821,8,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
8,28800,1282,5,NaN,NREM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
0,0,112,1,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
1,3600,392,4,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
2,7200,517,4,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
3,10800,266,2,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
4,14400,472,4,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
5,18000,557,4,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
6,21600,226,2,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
7,25200,273,2,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
8,28800,372,2,NaN,REM,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
0,0,0,0,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
1,3600,25,4,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
2,7200,79,13,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
3,10800,53,8,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
4,14400,62,9,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
5,18000,56,7,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
6,21600,40,5,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
7,25200,38,5,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
8,28800,8,2,NaN,MA,20251025_ambtemp_mouse12_WT_scored_scores_1Hz.csv,20251025,ambtemp,mouse12,WT
0,0,3320,1,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
1,3600,884,8,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
2,7200,361,10,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
3,10800,741,12,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
4,14400,931,5,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
5,18000,212,6,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
6,21600,1435,5,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
7,25200,1326,7,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
8,28800,1536,2,NaN,WK,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
0,0,252,4,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
1,3600,2014,29,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
2,7200,2504,30,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
3,10800,2047,31,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
4,14400,2083,26,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
5,18000,2459,36,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
6,21600,1666,25,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
7,25200,1809,20,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
8,28800,981,7,NaN,NREM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
0,0,0,0,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
1,3600,533,5,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
2,7200,542,5,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
3,10800,698,6,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
4,14400,412,3,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
5,18000,671,6,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
6,21600,396,5,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
7,25200,353,3,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
8,28800,271,2,NaN,REM,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
0,0,28,3,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
1,3600,169,21,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
2,7200,193,20,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
3,10800,114,19,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
4,14400,174,21,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
5,18000,258,31,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
6,21600,103,19,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
7,25200,112,14,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
8,28800,53,5,NaN,MA,20251026_drugs_mouse12_WT_scored_scores_1Hz.csv,20251026,drugs,mouse12,WT
