state_code,start_s,end_s,dur_s
15,18759,18766,8
1,18767,18823,57
15,18824,18829,6
1,18830,18883,54
15,18884,18886,3
1,18887,18929,43
15,18930,18932,3
1,18933,19005,73
0,19006,19064,59
1,19065,19086,22
15,19087,19090,4
1,19091,19108,18
15,19109,19111,3
1,19112,19148,37
15,19149,19151,3
1,19152,19225,74
15,19226,19232,7
1,19233,19277,45
0,19278,20750,1473
1,20751,20824,74
15,20825,20827,3
1,20828,20873,46
15,20874,20884,11
1,20885,20926,42
15,20927,20930,4
1,20931,20955,25
2,20956,20987,32
15,20988,20993,6
1,20994,21107,114
15,21108,21113,6
1,21114,21133,20
2,21134,21178,45
15,21179,21189,11
1,21190,21257,68
15,21258,21268,11
1,21269,21335,67
15,21336,21338,3
1,21339,21364,26
15,21365,21371,7
1,21372,21436,65
15,21437,21440,4
1,21441,21532,92
15,21533,21536,4
1,21537,21563,27
2,21564,21600,37
15,21601,21604,4
1,21605,21717,113
15,21718,21721,4
1,21722,21767,46
15,21768,21772,5
1,21773,21817,45
0,21818,21903,86
1,21904,22023,120
15,22024,22028,5
1,22029,22081,53
15,22082,22094,13
1,22095,22145,51
15,22146,22150,5
1,22151,22220,70
15,22221,22227,7
1,22228,22272,45
2,22273,22363,91
0,22364,22379,16
1,22380,22451,72
15,22452,22455,4
1,22456,22543,88
2,22544,22580,37
15,22581,22587,7
1,22588,22616,29
2,22617,22810,194
15,22811,22816,6
1,22817,22893,77
15,22894,22898,5
1,22899,22988,90
15,22989,22993,5
1,22994,23075,82
15,23076,23080,5
1,23081,23126,46
15,23127,23131,5
1,23132,23224,93
15,23225,23228,4
1,23229,23291,63
2,23292,23365,74
15,23366,23369,4
1,23370,23448,79
15,23449,23455,7
1,23456,23529,74
15,23530,23536,7
1,23537,23630,94
2,23631,23694,64
15,23695,23699,5
1,23700,23719,20
15,23720,23723,4
1,23724,23805,82
15,23806,23808,3
1,23809,23886,78
15,23887,23891,5
1,23892,23972,81
0,23973,24041,69
1,24042,24104,63
15,24105,24108,4
1,24109,24147,39
15,24148,24150,3
1,24151,24317,167
15,24318,24321,4
1,24322,24331,10
2,24332,24400,69
0,24401,25164,764
1,25165,25210,46
15,25211,25213,3
1,25214,25354,141
15,25355,25358,4
1,25359,25388,30
15,25389,25402,14
1,25403,25435,33
15,25436,25440,5
1,25441,25542,102
15,25543,25545,3
1,25546,25612,67
15,25613,25615,3
1,25616,25688,73
2,25689,25817,129
0,25818,25959,142
1,25960,26053,94
15,26054,26058,5
1,26059,26153,95
15,26154,26165,12
1,26166,26294,129
15,26295,26299,5
1,26300,26346,47
15,26347,26355,9
1,26356,26437,82
15,26438,26443,6
1,26444,26495,52
2,26496,26657,162
0,26658,26696,39
1,26697,26750,54
15,26751,26761,11
1,26762,26791,30
15,26792,26798,7
1,26799,26839,41
15,26840,26849,10
1,26850,26900,51
0,26901,26920,20
1,26921,27001,81
15,27002,27006,5
1,27007,27121,115
15,27122,27127,6
1,27128,27256,129
15,27257,27262,6
1,27263,27319,57
15,27320,27326,7
1,27327,27392,66
15,27393,27399,7
1,27400,27448,49
15,27449,27456,8
1,27457,27497,41
2,27498,27682,185
0,27683,28616,934
1,28617,28703,87
15,28704,28708,5
1,28709,28876,168
15,28877,28881,5
1,28882,29015,134
15,29016,29020,5
1,29021,29078,58
15,29079,29083,5
1,29084,29168,85
15,29169,29176,8
1,29177,29200,24
15,29201,29208,8
1,29209,29340,132
15,29341,29348,8
1,29349,29424,76
15,29425,29429,5
1,29430,29485,56
2,29486,29571,86
0,29572,29666,95
1,29667,29757,91
15,29758,29772,15
1,29773,29824,52
15,29825,29829,5
1,29830,29872,43
15,29873,29881,9
1,29882,29954,73
0,29955,29992,38
1,29993,30057,65
0,30058,30172,115
1,30173,30249,77
0,30250,30339,90
