state_code,start_s,end_s,dur_s
15,0,11,12
1,12,160,149
0,161,176,16
1,177,246,70
0,247,365,119
1,366,410,45
15,411,414,4
1,415,489,75
0,490,526,37
1,527,608,82
0,609,1615,1007
1,1616,1701,86
15,1702,1705,4
1,1706,1761,56
15,1762,1770,9
1,1771,1875,105
15,1876,1888,13
1,1889,1923,35
0,1924,2382,459
1,2383,2400,18
15,2401,2408,8
1,2409,2458,50
15,2459,2465,7
1,2466,2480,15
15,2481,2486,6
1,2487,2657,171
0,2658,2702,45
1,2703,2761,59
15,2762,2770,9
1,2771,2844,74
15,2845,2850,6
1,2851,2875,25
0,2876,3538,663
1,3539,3611,73
15,3612,3616,5
1,3617,3678,62
15,3679,3686,8
1,3687,3701,15
15,3702,3709,8
1,3710,3755,46
15,3756,3760,5
1,3761,3803,43
15,3804,3817,14
1,3818,3949,132
15,3950,3958,9
1,3959,4122,164
15,4123,4130,8
1,4131,4277,147
0,4278,4532,255
1,4533,4649,117
15,4650,4656,7
1,4657,4722,66
0,4723,4746,24
1,4747,4871,125
15,4872,4878,7
1,4879,4971,93
0,4972,4994,23
1,4995,5040,46
15,5041,5049,9
1,5050,5219,170
0,5220,5277,58
1,5278,5316,39
15,5317,5325,9
1,5326,5432,107
0,5433,5450,18
1,5451,5560,110
15,5561,5573,13
1,5574,5621,48
2,5622,5655,34
0,5656,5671,16
1,5672,5737,66
15,5738,5751,14
1,5752,5890,139
15,5891,5904,14
1,5905,5991,87
2,5992,6013,22
15,6014,6019,6
1,6020,6033,14
15,6034,6038,5
1,6039,6110,72
15,6111,6115,5
1,6116,6143,28
2,6144,6211,68
0,6212,6315,104
1,6316,6382,67
15,6383,6395,13
1,6396,6568,173
15,6569,6577,9
1,6578,6740,163
15,6741,6752,12
1,6753,6766,14
15,6767,6776,10
1,6777,6787,11
15,6788,6792,5
1,6793,6841,49
0,6842,6858,17
1,6859,6895,37
15,6896,6902,7
1,6903,6938,36
2,6939,6974,36
0,6975,7005,31
1,7006,7061,56
15,7062,7068,7
1,7069,7183,115
15,7184,7190,7
1,7191,7283,93
0,7284,7310,27
1,7311,7375,65
15,7376,7383,8
1,7384,7430,47
2,7431,7608,178
0,7609,8692,1084
1,8693,8841,149
15,8842,8854,13
1,8855,8869,15
15,8870,8880,11
1,8881,8899,19
0,8900,8919,20
1,8920,8981,62
15,8982,8989,8
1,8990,9044,55
15,9045,9053,9
1,9054,9091,38
15,9092,9104,13
1,9105,9183,79
15,9184,9197,14
1,9198,9381,184
15,9382,9392,11
1,9393,9514,122
15,9515,9526,12
1,9527,9646,120
2,9647,9677,31
15,9678,9689,12
1,9690,9739,50
2,9740,9802,63
0,9803,9970,168
1,9971,10016,46
15,10017,10020,4
1,10021,10055,35
15,10056,10058,3
1,10059,10077,19
15,10078,10080,3
1,10081,10120,40
15,10121,10127,7
1,10128,10161,34
15,10162,10168,7
1,10169,10184,16
15,10185,10192,8
1,10193,10225,33
15,10226,10238,13
1,10239,10276,38
2,10277,10402,126
0,10403,10578,176
1,10579,10789,211
2,10790,10951,162
0,10952,10971,20
1,10972,11065,94
15,11066,11074,9
1,11075,11156,82
15,11157,11165,9
1,11166,11221,56
15,11222,11228,7
1,11229,11247,19
2,11248,11279,32
15,11280,11281,2
1,11282,11349,68
15,11350,11364,15
1,11365,11398,34
0,11399,11427,29
1,11428,11455,28
0,11456,11506,51
1,11507,11586,80
0,11587,11673,87
1,11674,11689,16
15,11690,11697,8
1,11698,11754,57
15,11755,11764,10
1,11765,11824,60
15,11825,11832,8
1,11833,11902,70
15,11903,11908,6
1,11909,11945,37
15,11946,11954,9
1,11955,11983,29
15,11984,11989,6
1,11990,12022,33
15,12023,12027,5
1,12028,12196,169
0,12197,12222,26
1,12223,12333,111
15,12334,12340,7
1,12341,12424,84
0,12425,12509,85
1,12510,12587,78
15,12588,12599,12
1,12600,12694,95
15,12695,12705,11
1,12706,12745,40
15,12746,12750,5
1,12751,12768,18
15,12769,12776,8
1,12777,12800,24
15,12801,12804,4
1,12805,12819,15
15,12820,12826,7
1,12827,12856,30
15,12857,12860,4
1,12861,12954,94
15,12955,12962,8
1,12963,12984,22
15,12985,12989,5
1,12990,13030,41
2,13031,13098,68
15,13099,13106,8
1,13107,13176,70
15,13177,13179,3
1,13180,13367,188
0,13368,13429,62
1,13430,13499,70
15,13500,13503,4
1,13504,13533,30
0,13534,13754,221
2,13755,13842,88
15,13843,13849,7
1,13850,13876,27
15,13877,13880,4
1,13881,13893,13
15,13894,13896,3
1,13897,13956,60
15,13957,13960,4
1,13961,14089,129
15,14090,14093,4
1,14094,14190,97
2,14191,14415,225
0,14416,14453,38
1,14454,14487,34
15,14488,14491,4
1,14492,14503,12
15,14504,14507,4
1,14508,14550,43
15,14551,14557,7
1,14558,14660,103
15,14661,14673,13
1,14674,14742,69
15,14743,14745,3
1,14746,14773,28
15,14774,14779,6
1,14780,14851,72
0,14852,14880,29
1,14881,14933,53
15,14934,14939,6
1,14940,14954,15
15,14955,14958,4
1,14959,15041,83
0,15042,15127,86
1,15128,15170,43
15,15171,15178,8
1,15179,15197,19
15,15198,15203,6
1,15204,15237,34
15,15238,15242,5
1,15243,15258,16
15,15259,15262,4
1,15263,15302,40
15,15303,15309,7
1,15310,15342,33
15,15343,15347,5
1,15348,15371,24
0,15372,15396,25
1,15397,15441,45
15,15442,15446,5
1,15447,15479,33
15,15480,15482,3
1,15483,15505,23
15,15506,15511,6
1,15512,15560,49
15,15561,15562,2
1,15563,15591,29
2,15592,15710,119
0,15711,15781,71
1,15782,15830,49
15,15831,15836,6
1,15837,15892,56
15,15893,15896,4
1,15897,15951,55
15,15952,15962,11
1,15963,15977,15
15,15978,15981,4
1,15982,16016,35
15,16017,16021,5
1,16022,16054,33
15,16055,16057,3
1,16058,16104,47
15,16105,16107,3
1,16108,16141,34
0,16142,16162,21
1,16163,16167,5
15,16168,16172,5
1,16173,16222,50
15,16223,16229,7
1,16230,16281,52
15,16282,16289,8
1,16290,16339,50
15,16340,16348,9
1,16349,16399,51
0,16400,16417,18
1,16418,16464,47
15,16465,16469,5
1,16470,16506,37
15,16507,16511,5
1,16512,16557,46
15,16558,16563,6
1,16564,16579,16
15,16580,16590,11
1,16591,16611,21
15,16612,16616,5
1,16617,16692,76
2,16693,16889,197
0,16890,17200,311
1,17201,17235,35
15,17236,17239,4
1,17240,17333,94
15,17334,17340,7
1,17341,17359,19
15,17360,17364,5
1,17365,17437,73
15,17438,17441,4
1,17442,17470,29
15,17471,17474,4
1,17475,17556,82
15,17557,17562,6
1,17563,17672,110
0,17673,17709,37
1,17710,17731,22
15,17732,17735,4
1,17736,17780,45
15,17781,17784,4
1,17785,17804,20
15,17805,17811,7
1,17812,17851,40
15,17852,17858,7
1,17859,17897,39
15,17898,17906,9
1,17907,17920,14
15,17921,17925,5
1,17926,17959,34
15,17960,17965,6
1,17966,17993,28
0,17994,18065,72
1,18066,18102,37
15,18103,18106,4
1,18107,18139,33
15,18140,18144,5
1,18145,18195,51
15,18196,18199,4
1,18200,18243,44
15,18244,18246,3
1,18247,18275,29
2,18276,18357,82
0,18358,18374,17
1,18375,18405,31
15,18406,18409,4
1,18410,18442,33
15,18443,18447,5
1,18448,18478,31
15,18479,18485,7
1,18486,18492,7
15,18493,18497,5
1,18498,18590,93
15,18591,18596,6
1,18597,18642,46
15,18643,18652,10
1,18653,18684,32
15,18685,18696,12
1,18697,18779,83
15,18780,18785,6
1,18786,18828,43
15,18829,18833,5
1,18834,18866,33
15,18867,18876,10
1,18877,18888,12
15,18889,18894,6
1,18895,18982,88
2,18983,19344,362
0,19345,20434,1090
1,20435,20474,40
15,20475,20478,4
1,20479,20486,8
0,20487,20515,29
1,20516,20528,13
15,20529,20534,6
1,20535,20566,32
15,20567,20570,4
1,20571,20649,79
0,20650,20673,24
1,20674,20702,29
15,20703,20708,6
1,20709,20745,37
15,20746,20749,4
1,20750,20770,21
0,20771,20816,46
1,20817,20846,30
15,20847,20850,4
1,20851,20882,32
15,20883,20888,6
1,20889,20953,65
15,20954,20957,4
1,20958,20977,20
15,20978,20984,7
1,20985,20990,6
15,20991,20995,5
1,20996,21019,24
15,21020,21022,3
1,21023,21033,11
15,21034,21037,4
1,21038,21086,49
2,21087,21140,54
0,21141,21169,29
1,21170,21219,50
15,21220,21224,5
1,21225,21284,60
15,21285,21289,5
1,21290,21351,62
15,21352,21357,6
1,21358,21416,59
15,21417,21426,10
1,21427,21484,58
2,21485,21537,53
15,21538,21546,9
1,21547,21619,73
2,21620,21659,40
0,21660,21679,20
1,21680,21693,14
15,21694,21697,4
1,21698,21755,58
15,21756,21768,13
1,21769,21794,26
15,21795,21798,4
1,21799,21830,32
15,21831,21835,5
1,21836,21900,65
2,21901,22015,115
15,22016,22022,7
1,22023,22043,21
15,22044,22050,7
1,22051,22135,85
15,22136,22147,12
1,22148,22204,57
15,22205,22208,4
1,22209,22246,38
15,22247,22261,15
1,22262,22360,99
2,22361,22583,223
0,22584,22605,22
1,22606,22620,15
15,22621,22626,6
1,22627,22693,67
15,22694,22699,6
1,22700,22753,54
15,22754,22758,5
1,22759,22811,53
15,22812,22823,12
1,22824,22947,124
15,22948,22955,8
1,22956,22980,25
15,22981,22982,2
1,22983,23041,59
15,23042,23046,5
1,23047,23094,48
15,23095,23103,9
1,23104,23140,37
0,23141,23161,21
1,23162,23194,33
15,23195,23201,7
1,23202,23242,41
15,23243,23246,4
1,23247,23313,67
15,23314,23326,13
1,23327,23368,42
2,23369,23463,95
15,23464,23476,13
1,23477,23517,41
15,23518,23521,4
1,23522,23572,51
15,23573,23576,4
1,23577,23665,89
15,23666,23669,4
1,23670,23717,48
15,23718,23723,6
1,23724,23748,25
2,23749,23965,217
0,23966,24154,189
1,24155,24176,22
15,24177,24179,3
1,24180,24234,55
15,24235,24241,7
1,24242,24300,59
15,24301,24305,5
1,24306,24341,36
15,24342,24344,3
1,24345,24386,42
15,24387,24394,8
1,24395,24441,47
15,24442,24447,6
1,24448,24507,60
15,24508,24511,4
1,24512,24625,114
15,24626,24632,7
1,24633,24690,58
15,24691,24696,6
1,24697,24712,16
15,24713,24714,2
1,24715,24740,26
15,24741,24745,5
1,24746,24768,23
15,24769,24771,3
1,24772,24811,40
15,24812,24816,5
1,24817,24871,55
0,24872,24887,16
1,24888,24975,88
15,24976,24979,4
1,24980,25045,66
2,25046,25148,103
0,25149,25230,82
1,25231,25271,41
15,25272,25276,5
1,25277,25339,63
15,25340,25347,8
1,25348,25400,53
15,25401,25405,5
1,25406,25432,27
0,25433,25453,21
1,25454,25530,77
15,25531,25534,4
1,25535,25556,22
15,25557,25562,6
1,25563,25629,67
15,25630,25632,3
1,25633,25645,13
15,25646,25657,12
1,25658,25686,29
15,25687,25688,2
1,25689,25736,48
15,25737,25738,2
1,25739,25777,39
15,25778,25781,4
1,25782,25790,9
0,25791,25811,21
1,25812,25825,14
15,25826,25828,3
1,25829,25906,78
2,25907,26087,181
0,26088,27218,1131
1,27219,27387,169
0,27388,27407,20
1,27408,27503,96
15,27504,27511,8
1,27512,27567,56
15,27568,27571,4
1,27572,27631,60
15,27632,27646,15
1,27647,27657,11
15,27658,27661,4
1,27662,27725,64
15,27726,27729,4
1,27730,27771,42
15,27772,27777,6
1,27778,27802,25
2,27803,27975,173
0,27976,27995,20
1,27996,28061,66
15,28062,28065,4
1,28066,28123,58
15,28124,28129,6
1,28130,28223,94
0,28224,28255,32
1,28256,28312,57
15,28313,28317,5
1,28318,28396,79
15,28397,28402,6
1,28403,28475,73
15,28476,28480,5
1,28481,28521,41
2,28522,28569,48
15,28570,28581,12
1,28582,28605,24
15,28606,28609,4
1,28610,28658,49
15,28659,28664,6
1,28665,28701,37
0,28702,28722,21
1,28723,28792,70
0,28793,28810,18
1,28811,28910,100
2,28911,28995,85
0,28996,29059,64
1,29060,29183,124
15,29184,29194,11
1,29195,29220,26
15,29221,29228,8
1,29229,29260,32
15,29261,29267,7
1,29268,29355,88
15,29356,29363,8
1,29364,29430,67
0,29431,30094,664
