state_code,start_s,end_s,dur_s
0,0,3117,3118
1,3118,3253,136
15,3254,3258,5
1,3259,3288,30
15,3289,3292,4
1,3293,3375,83
15,3376,3383,8
1,3384,3609,226
15,3610,3613,4
1,3614,3629,16
0,3630,3650,21
1,3651,3666,16
0,3667,3716,50
1,3717,3809,93
15,3810,3815,6
1,3816,3858,43
15,3859,3864,6
1,3865,3986,122
2,3987,4070,84
0,4071,4379,309
1,4380,4454,75
15,4455,4458,4
1,4459,4532,74
15,4533,4536,4
1,4537,4650,114
15,4651,4655,5
1,4656,4691,36
2,4692,4735,44
0,4736,4793,58
1,4794,4881,88
15,4882,4886,5
1,4887,4903,17
15,4904,4909,6
1,4910,4980,71
15,4981,4985,5
1,4986,5033,48
0,5034,5070,37
1,5071,5105,35
15,5106,5112,7
1,5113,5204,92
0,5205,5255,51
1,5256,5323,68
2,5324,5387,64
0,5388,5436,49
1,5437,5466,30
15,5467,5471,5
1,5472,5508,37
15,5509,5513,5
1,5514,5640,127
0,5641,5779,139
1,5780,5854,75
2,5855,5878,24
0,5879,5941,63
1,5942,5997,56
15,5998,6001,4
1,6002,6080,79
15,6081,6092,12
1,6093,6126,34
15,6127,6134,8
1,6135,6188,54
0,6189,6243,55
1,6244,6294,51
0,6295,6542,248
1,6543,6633,91
2,6634,6666,33
0,6667,6696,30
1,6697,6750,54
0,6751,6869,119
1,6870,6997,128
2,6998,7037,40
0,7038,7502,465
1,7503,7588,86
15,7589,7591,3
1,7592,7630,39
15,7631,7635,5
1,7636,7663,28
2,7664,7697,34
0,7698,7746,49
1,7747,7759,13
15,7760,7764,5
1,7765,7792,28
15,7793,7796,4
1,7797,7864,68
15,7865,7877,13
1,7878,7900,23
15,7901,7902,2
1,7903,7922,20
2,7923,7983,61
0,7984,8056,73
1,8057,8115,59
2,8116,8350,235
0,8351,8410,60
1,8411,8487,77
15,8488,8493,6
1,8494,8601,108
0,8602,9102,501
1,9103,9196,94
15,9197,9203,7
1,9204,9248,45
15,9249,9253,5
1,9254,9308,55
15,9309,9312,4
1,9313,9397,85
2,9398,9429,32
0,9430,9692,263
1,9693,9860,168
0,9861,11869,2009
1,11870,11911,42
15,11912,11915,4
1,11916,11951,36
15,11952,11960,9
1,11961,11993,33
15,11994,11996,3
1,11997,12026,30
15,12027,12029,3
1,12030,12068,39
15,12069,12073,5
1,12074,12198,125
15,12199,12202,4
1,12203,12275,73
0,12276,12296,21
1,12297,12366,70
15,12367,12371,5
1,12372,12493,122
2,12494,12591,98
0,12592,12622,31
1,12623,12679,57
15,12680,12684,5
1,12685,12756,72
15,12757,12761,5
1,12762,12898,137
15,12899,12903,5
1,12904,12956,53
15,12957,12960,4
1,12961,13018,58
15,13019,13022,4
1,13023,13085,63
15,13086,13088,3
1,13089,13146,58
2,13147,13222,76
0,13223,13299,77
1,13300,13357,58
0,13358,13374,17
1,13375,13463,89
2,13464,13517,54
0,13518,13555,38
1,13556,13742,187
15,13743,13756,14
1,13757,13856,100
15,13857,13860,4
1,13861,13886,26
15,13887,13889,3
1,13890,13951,62
2,13952,14037,86
0,14038,14063,26
1,14064,14080,17
15,14081,14083,3
1,14084,14179,96
15,14180,14183,4
1,14184,14214,31
15,14215,14218,4
1,14219,14251,33
15,14252,14256,5
1,14257,14308,52
15,14309,14312,4
1,14313,14376,64
2,14377,14532,156
0,14533,14686,154
1,14687,14726,40
15,14727,14732,6
1,14733,14783,51
15,14784,14787,4
1,14788,14818,31
15,14819,14820,2
1,14821,14884,64
15,14885,14886,2
1,14887,14957,71
15,14958,14959,2
1,14960,14999,40
15,15000,15003,4
1,15004,15024,21
15,15025,15026,2
1,15027,15030,4
15,15031,15031,1
1,15032,15118,87
0,15119,15134,16
1,15135,15181,47
15,15182,15183,2
1,15184,15196,13
15,15197,15199,3
1,15200,15231,32
15,15232,15233,2
1,15234,15265,32
15,15266,15268,3
1,15269,15321,53
0,15322,15367,46
1,15368,15412,45
15,15413,15414,2
1,15415,15447,33
15,15448,15452,5
1,15453,15497,45
15,15498,15499,2
1,15500,15529,30
2,15530,15574,45
15,15575,15586,12
1,15587,15642,56
15,15643,15645,3
1,15646,15670,25
15,15671,15680,10
1,15681,15698,18
15,15699,15702,4
1,15703,15757,55
15,15758,15763,6
1,15764,15808,45
15,15809,15816,8
1,15817,15830,14
15,15831,15836,6
1,15837,15874,38
15,15875,15876,2
1,15877,15935,59
2,15936,16001,66
0,16002,16017,16
1,16018,16099,82
15,16100,16103,4
1,16104,16150,47
15,16151,16152,2
1,16153,16182,30
15,16183,16188,6
1,16189,16209,21
15,16210,16214,5
1,16215,16241,27
15,16242,16245,4
1,16246,16278,33
15,16279,16281,3
1,16282,16328,47
0,16329,16353,25
1,16354,16435,82
15,16436,16440,5
1,16441,16526,86
15,16527,16530,4
1,16531,16538,8
2,16539,16560,22
15,16561,16573,13
1,16574,16651,78
15,16652,16657,6
1,16658,16779,122
2,16780,16950,171
0,16951,16990,40
1,16991,17051,61
15,17052,17054,3
1,17055,17107,53
15,17108,17111,4
1,17112,17134,23
15,17135,17138,4
1,17139,17177,39
15,17178,17181,4
1,17182,17238,57
0,17239,17254,16
1,17255,17346,92
15,17347,17351,5
1,17352,17413,62
15,17414,17416,3
1,17417,17463,47
15,17464,17469,6
1,17470,17542,73
15,17543,17552,10
1,17553,17666,114
0,17667,17707,41
1,17708,17771,64
15,17772,17775,4
1,17776,17786,11
15,17787,17791,5
1,17792,17872,81
15,17873,17875,3
1,17876,17914,39
15,17915,17917,3
1,17918,17956,39
15,17957,17960,4
1,17961,18026,66
2,18027,18203,177
0,18204,18258,55
1,18259,18328,70
0,18329,18353,25
1,18354,18411,58
15,18412,18425,14
1,18426,18473,48
15,18474,18477,4
1,18478,18523,46
15,18524,18527,4
1,18528,18586,59
0,18587,18747,161
1,18748,18837,90
15,18838,18843,6
1,18844,18858,15
15,18859,18865,7
1,18866,18894,29
15,18895,18897,3
1,18898,18968,71
15,18969,18980,12
1,18981,19070,90
2,19071,19082,12
0,19083,19128,46
1,19129,19155,27
15,19156,19157,2
1,19158,19217,60
15,19218,19220,3
1,19221,19286,66
15,19287,19290,4
1,19291,19326,36
2,19327,19399,73
15,19400,19406,7
1,19407,19446,40
15,19447,19448,2
1,19449,19493,45
15,19494,19495,2
1,19496,19526,31
15,19527,19532,6
1,19533,19603,71
15,19604,19607,4
1,19608,19613,6
2,19614,19636,23
15,19637,19644,8
1,19645,19708,64
15,19709,19711,3
1,19712,19766,55
15,19767,19771,5
1,19772,19798,27
15,19799,19802,4
1,19803,19863,61
15,19864,19867,4
1,19868,19903,36
15,19904,19907,4
1,19908,19960,53
2,19961,20040,80
0,20041,20063,23
1,20064,20081,18
15,20082,20084,3
1,20085,20119,35
15,20120,20123,4
1,20124,20143,20
15,20144,20148,5
1,20149,20218,70
15,20219,20222,4
1,20223,20291,69
15,20292,20295,4
1,20296,20348,53
15,20349,20358,10
1,20359,20500,142
15,20501,20506,6
1,20507,20527,21
15,20528,20529,2
1,20530,20589,60
15,20590,20595,6
1,20596,20668,73
15,20669,20674,6
1,20675,20878,204
0,20879,21001,123
1,21002,21152,151
15,21153,21160,8
1,21161,21222,62
15,21223,21227,5
1,21228,21346,119
2,21347,21374,28
0,21375,21408,34
1,21409,21689,281
15,21690,21703,14
1,21704,21850,147
0,21851,21878,28
1,21879,21960,82
2,21961,22180,220
0,22181,22223,43
1,22224,22272,49
15,22273,22278,6
1,22279,22436,158
15,22437,22441,5
1,22442,22494,53
15,22495,22501,7
1,22502,22565,64
15,22566,22570,5
1,22571,22670,100
15,22671,22678,8
1,22679,22719,41
0,22720,22736,17
1,22737,22777,41
15,22778,22789,12
1,22790,22846,57
2,22847,22909,63
0,22910,22933,24
1,22934,23082,149
0,23083,23269,187
1,23270,23370,101
2,23371,23400,30
0,23401,23441,41
1,23442,23528,87
2,23529,23556,28
0,23557,23612,56
1,23613,23725,113
2,23726,23946,221
0,23947,23970,24
1,23971,24014,44
15,24015,24023,9
1,24024,24095,72
