state_code,start_s,end_s,dur_s
0,0,1748,1749
1,1749,1786,38
15,1787,1795,9
1,1796,1865,70
15,1866,1871,6
1,1872,1943,72
15,1944,1950,7
1,1951,2015,65
15,2016,2021,6
1,2022,2147,126
15,2148,2156,9
1,2157,2172,16
15,2173,2178,6
1,2179,2356,178
15,2357,2365,9
1,2366,2472,107
2,2473,2493,21
0,2494,2515,22
1,2516,2542,27
15,2543,2545,3
1,2546,2573,28
15,2574,2578,5
1,2579,2635,57
15,2636,2638,3
1,2639,2693,55
0,2694,2717,24
1,2718,2725,8
15,2726,2728,3
1,2729,2780,52
15,2781,2783,3
1,2784,2850,67
2,2851,2965,115
0,2966,2986,21
1,2987,2996,10
15,2997,2999,3
1,3000,3066,67
15,3067,3069,3
1,3070,3134,65
15,3135,3139,5
1,3140,3197,58
15,3198,3200,3
1,3201,3269,69
15,3270,3271,2
1,3272,3300,29
15,3301,3306,6
1,3307,3372,66
15,3373,3377,5
1,3378,3402,25
15,3403,3405,3
1,3406,3452,47
2,3453,3500,48
0,3501,3517,17
1,3518,3533,16
15,3534,3536,3
1,3537,3583,47
15,3584,3585,2
1,3586,3597,12
15,3598,3602,5
1,3603,3649,47
15,3650,3652,3
1,3653,3669,17
15,3670,3671,2
1,3672,3692,21
15,3693,3695,3
1,3696,3715,20
15,3716,3720,5
1,3721,3769,49
15,3770,3773,4
1,3774,3831,58
15,3832,3835,4
1,3836,3859,24
15,3860,3866,7
1,3867,3893,27
0,3894,3945,52
1,3946,3954,9
15,3955,3964,10
1,3965,3990,26
15,3991,3992,2
1,3993,4034,42
15,4035,4038,4
1,4039,4042,4
15,4043,4046,4
1,4047,4053,7
15,4054,4057,4
1,4058,4117,60
2,4118,4199,82
0,4200,4225,26
1,4226,4290,65
15,4291,4295,5
1,4296,4366,71
15,4367,4374,8
1,4375,4406,32
0,4407,4432,26
1,4433,4480,48
15,4481,4483,3
1,4484,4547,64
15,4548,4550,3
1,4551,4562,12
15,4563,4565,3
1,4566,4642,77
15,4643,4644,2
1,4645,4699,55
15,4700,4700,1
2,4701,4960,260
0,4961,5034,74
1,5035,5066,32
15,5067,5070,4
1,5071,5085,15
15,5086,5095,10
1,5096,5137,42
15,5138,5142,5
1,5143,5171,29
