state_code,start_s,end_s,dur_s
15,20773,20779,7
1,20780,20793,14
15,20794,20801,8
1,20802,20839,38
15,20840,20846,7
1,20847,20884,38
15,20885,20890,6
1,20891,20948,58
2,20949,21054,106
0,21055,21079,25
1,21080,21095,16
15,21096,21100,5
1,21101,21148,48
15,21149,21151,3
1,21152,21164,13
15,21165,21170,6
1,21171,21180,10
15,21181,21193,13
1,21194,21219,26
15,21220,21222,3
1,21223,21260,38
15,21261,21270,10
1,21271,21305,35
15,21306,21310,5
1,21311,21320,10
15,21321,21327,7
1,21328,21368,41
2,21369,21560,192
0,21561,21612,52
1,21613,21637,25
0,21638,21668,31
1,21669,21679,11
15,21680,21682,3
1,21683,21728,46
15,21729,21732,4
1,21733,21801,69
15,21802,21815,14
1,21816,21827,12
15,21828,21831,4
1,21832,21856,25
15,21857,21863,7
1,21864,21889,26
15,21890,21896,7
1,21897,21938,42
0,21939,21957,19
1,21958,21994,37
15,21995,21999,5
1,22000,22051,52
0,22052,23108,1057
1,23109,23124,16
15,23125,23127,3
1,23128,23284,157
15,23285,23294,10
1,23295,23332,38
15,23333,23335,3
1,23336,23366,31
2,23367,23387,21
15,23388,23396,9
1,23397,23439,43
15,23440,23442,3
1,23443,23511,69
15,23512,23515,4
1,23516,23578,63
15,23579,23581,3
1,23582,23606,25
15,23607,23616,10
1,23617,23678,62
2,23679,23794,116
0,23795,23813,19
1,23814,23848,35
15,23849,23851,3
1,23852,23891,40
15,23892,23894,3
1,23895,23921,27
15,23922,23923,2
1,23924,23972,49
15,23973,23978,6
1,23979,24062,84
15,24063,24065,3
1,24066,24068,3
15,24069,24071,3
1,24072,24121,50
15,24122,24126,5
1,24127,24209,83
2,24210,24372,163
0,24373,24593,221
1,24594,24607,14
15,24608,24611,4
1,24612,24722,111
15,24723,24727,5
1,24728,24778,51
15,24779,24783,5
1,24784,24840,57
15,24841,24844,4
1,24845,24893,49
15,24894,24896,3
1,24897,24950,54
15,24951,24953,3
1,24954,24969,16
15,24970,24972,3
1,24973,25022,50
15,25023,25033,11
1,25034,25057,24
15,25058,25061,4
1,25062,25084,23
2,25085,25174,90
15,25175,25185,11
1,25186,25200,15
15,25201,25206,6
1,25207,25259,53
15,25260,25261,2
1,25262,25322,61
15,25323,25333,11
1,25334,25392,59
15,25393,25396,4
1,25397,25439,43
2,25440,25521,82
0,25522,25770,249
1,25771,25796,26
15,25797,25806,10
1,25807,25826,20
15,25827,25828,2
1,25829,25892,64
15,25893,25897,5
1,25898,25932,35
15,25933,25944,12
1,25945,25961,17
15,25962,25966,5
1,25967,26014,48
15,26015,26022,8
1,26023,26033,11
15,26034,26036,3
1,26037,26045,9
