state_code,start_s,end_s,dur_s
0,0,3319,3320
1,3320,3407,88
15,3408,3414,7
1,3415,3469,55
15,3470,3479,10
1,3480,3534,55
15,3535,3545,11
1,3546,3630,85
15,3631,3637,7
1,3638,3673,36
15,3674,3678,5
1,3679,3763,85
15,3764,3776,13
1,3777,3893,117
2,3894,4017,124
15,4018,4024,7
1,4025,4049,25
15,4050,4056,7
1,4057,4154,98
15,4155,4163,9
1,4164,4247,84
15,4248,4252,5
1,4253,4372,120
15,4373,4383,11
1,4384,4418,35
15,4419,4424,6
1,4425,4469,45
0,4470,4490,21
1,4491,4558,68
15,4559,4569,11
1,4570,4646,77
15,4647,4658,12
1,4659,4671,13
15,4672,4680,9
1,4681,4772,92
2,4773,4914,142
0,4915,4973,59
1,4974,5120,147
15,5121,5126,6
1,5127,5230,104
0,5231,5252,22
1,5253,5335,83
15,5336,5340,5
1,5341,5384,44
2,5385,5416,32
15,5417,5420,4
1,5421,5480,60
15,5481,5488,8
1,5489,5554,66
15,5555,5564,10
1,5565,5644,80
15,5645,5652,8
1,5653,5700,48
15,5701,5711,11
1,5712,5757,46
2,5758,5850,93
0,5851,5869,19
1,5870,5914,45
15,5915,5923,9
1,5924,5968,45
15,5969,5974,6
1,5975,6076,102
0,6077,6094,18
1,6095,6134,40
2,6135,6276,142
0,6277,6408,132
1,6409,6522,114
0,6523,7119,597
1,7120,7139,20
0,7140,7155,16
1,7156,7323,168
0,7324,7342,19
1,7343,7458,116
15,7459,7470,12
1,7471,7492,22
15,7493,7500,8
1,7501,7570,70
2,7571,7670,100
15,7671,7678,8
1,7679,7793,115
0,7794,7814,21
1,7815,7901,87
15,7902,7911,10
1,7912,8017,106
15,8018,8027,10
1,8028,8073,46
15,8074,8084,11
1,8085,8278,194
2,8279,8482,204
0,8483,8531,49
1,8532,8568,37
15,8569,8579,11
1,8580,8651,72
15,8652,8658,7
1,8659,8791,133
0,8792,8895,104
1,8896,8989,94
15,8990,8996,7
1,8997,9123,127
15,9124,9133,10
1,9134,9143,10
15,9144,9155,12
1,9156,9237,82
2,9238,9309,72
15,9310,9317,8
1,9318,9345,28
15,9346,9355,10
1,9356,9472,117
0,9473,9489,17
1,9490,9524,35
15,9525,9539,15
1,9540,9587,48
15,9588,9601,14
1,9602,9646,45
15,9647,9660,14
1,9661,9681,21
15,9682,9687,6
1,9688,9796,109
2,9797,9851,55
0,9852,9882,31
1,9883,9913,31
15,9914,9917,4
1,9918,10007,90
15,10008,10017,10
1,10018,10125,108
0,10126,10158,33
1,10159,10274,116
0,10275,10300,26
1,10301,10318,18
0,10319,10363,45
1,10364,10501,138
15,10502,10507,6
1,10508,10553,46
2,10554,10664,111
0,10665,10680,16
1,10681,10891,211
15,10892,10904,13
1,10905,11033,129
0,11034,11049,16
1,11050,11136,87
2,11137,11257,121
0,11258,11276,19
1,11277,11359,83
15,11360,11367,8
1,11368,11410,43
0,11411,11426,16
1,11427,11484,58
0,11485,11501,17
1,11502,11544,43
0,11545,11563,19
1,11564,11753,190
15,11754,11764,11
1,11765,11833,69
0,11834,12170,337
1,12171,12252,82
0,12253,12269,17
1,12270,12342,73
2,12343,12420,78
15,12421,12435,15
1,12436,12488,53
15,12489,12490,2
1,12491,12520,30
2,12521,12567,47
0,12568,12590,23
1,12591,12607,17
2,12608,12719,112
0,12720,12737,18
1,12738,12839,102
15,12840,12843,4
1,12844,12866,23
15,12867,12868,2
1,12869,12916,48
15,12917,12919,3
1,12920,12952,33
15,12953,12955,3
1,12956,12986,31
15,12987,12989,3
1,12990,13019,30
15,13020,13021,2
1,13022,13050,29
2,13051,13254,204
0,13255,13458,204
1,13459,13518,60
15,13519,13521,3
1,13522,13532,11
0,13533,13549,17
1,13550,13593,44
15,13594,13596,3
1,13597,13637,41
15,13638,13641,4
1,13642,13727,86
15,13728,13732,5
1,13733,13879,147
2,13880,14015,136
0,14016,14053,38
1,14054,14182,129
15,14183,14192,10
1,14193,14277,85
15,14278,14284,7
1,14285,14320,36
15,14321,14330,10
1,14331,14360,30
15,14361,14366,6
1,14367,14506,140
15,14507,14511,5
1,14512,14589,78
15,14590,14595,6
1,14596,14684,89
15,14685,14693,9
1,14694,14789,96
15,14790,14800,11
1,14801,14842,42
15,14843,14850,8
1,14851,14946,96
2,14947,15067,121
0,15068,15117,50
1,15118,15181,64
15,15182,15185,4
1,15186,15249,64
15,15250,15255,6
1,15256,15338,83
15,15339,15349,11
1,15350,15408,59
15,15409,15418,10
1,15419,15530,112
15,15531,15544,14
1,15545,15600,56
0,15601,15616,16
1,15617,15735,119
0,15736,16542,807
1,16543,16604,62
15,16605,16613,9
1,16614,16629,16
15,16630,16635,6
1,16636,16752,117
15,16753,16767,15
1,16768,16788,21
15,16789,16796,8
1,16797,16852,56
2,16853,17066,214
0,17067,17101,35
1,17102,17169,68
15,17170,17179,10
1,17180,17267,88
15,17268,17272,5
1,17273,17367,95
15,17368,17373,6
1,17374,17440,67
0,17441,17463,23
1,17464,17545,82
15,17546,17553,8
1,17554,17630,77
15,17631,17636,6
1,17637,17683,47
15,17684,17688,5
1,17689,17818,130
15,17819,17830,12
1,17831,17922,92
2,17923,18015,93
15,18016,18025,10
1,18026,18133,108
15,18134,18142,9
1,18143,18214,72
15,18215,18221,7
1,18222,18288,67
15,18289,18302,14
1,18303,18389,87
15,18390,18394,5
1,18395,18432,38
15,18433,18436,4
1,18437,18568,132
2,18569,18669,101
0,18670,18689,20
1,18690,18768,79
15,18769,18777,9
1,18778,18815,38
15,18816,18827,12
1,18828,18916,89
15,18917,18925,9
1,18926,19032,107
2,19033,19186,154
0,19187,19247,61
1,19248,19364,117
15,19365,19378,14
1,19379,19420,42
0,19421,19438,18
1,19439,19543,105
15,19544,19556,13
1,19557,19579,23
15,19580,19582,3
1,19583,19717,135
2,19718,19768,51
0,19769,19784,16
1,19785,19872,88
15,19873,19880,8
1,19881,19893,13
15,19894,19896,3
1,19897,19952,56
15,19953,19964,12
1,19965,19974,10
15,19975,19978,4
1,19979,20060,82
2,20061,20103,43
15,20104,20108,5
1,20109,20131,23
15,20132,20134,3
1,20135,20299,165
15,20300,20310,11
1,20311,20333,23
15,20334,20339,6
1,20340,20410,71
2,20411,20654,244
15,20655,20668,14
1,20669,20714,46
15,20715,20721,7
1,20722,20788,67
15,20789,20791,3
1,20792,20855,64
15,20856,20865,10
1,20866,20892,27
15,20893,20897,5
1,20898,20930,33
15,20931,20936,6
1,20937,20948,12
15,20949,20958,10
1,20959,21025,67
15,21026,21038,13
1,21039,21140,102
0,21141,21156,16
1,21157,21179,23
15,21180,21188,9
1,21189,21265,77
15,21266,21270,5
1,21271,21366,96
2,21367,21428,62
15,21429,21443,15
1,21444,21518,75
0,21519,22806,1288
1,22807,22840,34
15,22841,22845,5
1,22846,22885,40
15,22886,22890,5
1,22891,22915,25
15,22916,22921,6
1,22922,22936,15
15,22937,22939,3
1,22940,22992,53
15,22993,22995,3
1,22996,23038,43
15,23039,23041,3
1,23042,23122,81
15,23123,23130,8
1,23131,23236,106
2,23237,23277,41
0,23278,23304,27
1,23305,23326,22
15,23327,23329,3
1,23330,23459,130
0,23460,23481,22
1,23482,23569,88
15,23570,23576,7
1,23577,23636,60
15,23637,23649,13
1,23650,23770,121
2,23771,23878,108
0,23879,23994,116
1,23995,24047,53
15,24048,24054,7
1,24055,24202,148
15,24203,24209,7
1,24210,24280,71
15,24281,24283,3
1,24284,24304,21
15,24305,24308,4
1,24309,24325,17
15,24326,24335,10
1,24336,24448,113
2,24449,24480,32
15,24481,24492,12
1,24493,24617,125
15,24618,24618,1
1,24619,24640,22
15,24641,24642,2
1,24643,24671,29
15,24672,24672,1
1,24673,24808,136
2,24809,24852,44
0,24853,24895,43
1,24896,24995,100
2,24996,25166,171
0,25167,25186,20
1,25187,25237,51
15,25238,25239,2
1,25240,25375,136
15,25376,25385,10
1,25386,25480,95
15,25481,25490,10
1,25491,25587,97
2,25588,25670,83
15,25671,25684,14
1,25685,25759,75
15,25760,25764,5
1,25765,25788,24
15,25789,25796,8
1,25797,25887,91
15,25888,25896,9
1,25897,25929,33
15,25930,25938,9
1,25939,26004,66
15,26005,26012,8
1,26013,26121,109
0,26122,26174,53
1,26175,26250,76
15,26251,26254,4
1,26255,26279,25
15,26280,26283,4
1,26284,26340,57
2,26341,26450,110
0,26451,26476,26
1,26477,26643,167
0,26644,26661,18
1,26662,26709,48
15,26710,26718,9
1,26719,26839,121
2,26840,26999,160
0,27000,27033,34
1,27034,27126,93
15,27127,27137,11
1,27138,27145,8
15,27146,27154,9
1,27155,27322,168
0,27323,27347,25
1,27348,27432,85
0,27433,27687,255
1,27688,27884,197
0,27885,29901,2017
1,29902,30225,324
0,30226,30244,19
1,30245,30377,133
2,30378,30471,94
15,30472,30482,11
1,30483,30560,78
15,30561,30572,12
1,30573,30644,72
15,30645,30655,11
1,30656,30770,115
15,30771,30779,9
1,30780,30920,141
15,30921,30930,10
1,30931,31048,118
2,31049,31225,177
0,31226,31640,415
