state_code,start_s,end_s,dur_s
15,25912,25916,5
1,25917,25940,24
0,25941,26286,346
1,26287,26364,78
15,26365,26367,3
1,26368,26398,31
15,26399,26402,4
1,26403,26440,38
15,26441,26444,4
1,26445,26457,13
2,26458,26535,78
15,26536,26538,3
1,26539,26607,69
0,26608,26663,56
1,26664,26670,7
15,26671,26673,3
1,26674,26802,129
15,26803,26804,2
1,26805,26838,34
15,26839,26840,2
1,26841,26887,47
15,26888,26889,2
1,26890,26933,44
15,26934,26935,2
1,26936,26999,64
2,27000,27049,50
0,27050,27398,349
1,27399,27431,33
15,27432,27435,4
1,27436,27485,50
15,27486,27488,3
1,27489,27626,138
2,27627,27754,128
0,27755,27778,24
1,27779,27787,9
15,27788,27790,3
1,27791,27914,124
15,27915,27921,7
1,27922,27950,29
15,27951,27954,4
1,27955,27989,35
15,27990,27993,4
1,27994,28059,66
2,28060,28085,26
0,28086,28113,28
1,28114,28142,29
15,28143,28147,5
1,28148,28202,55
15,28203,28206,4
1,28207,28240,34
2,28241,28351,111
15,28352,28356,5
1,28357,28387,31
15,28388,28391,4
1,28392,28507,116
15,28508,28511,4
1,28512,28549,38
15,28550,28552,3
1,28553,28664,112
15,28665,28671,7
1,28672,28678,7
15,28679,28681,3
1,28682,28775,94
15,28776,28779,4
1,28780,28787,8
15,28788,28793,6
1,28794,28815,22
2,28816,29031,216
15,29032,29035,4
1,29036,29088,53
15,29089,29091,3
1,29092,29129,38
15,29130,29141,12
1,29142,29304,163
15,29305,29307,3
1,29308,29352,45
15,29353,29357,5
1,29358,29438,81
15,29439,29442,4
1,29443,29535,93
2,29536,29574,39
0,29575,29617,43
1,29618,29670,53
15,29671,29676,6
1,29677,29774,98
15,29775,29783,9
1,29784,29872,89
15,29873,29876,4
1,29877,29887,11
0,29888,30339,452
