state_code,start_s,end_s,dur_s
15,21427,21433,7
1,21434,21468,35
15,21469,21472,4
1,21473,21523,51
15,21524,21526,3
1,21527,21569,43
15,21570,21576,7
1,21577,21613,37
15,21614,21615,2
1,21616,21626,11
15,21627,21631,5
1,21632,21657,26
15,21658,21659,2
1,21660,21670,11
15,21671,21673,3
1,21674,21715,42
2,21716,21777,62
15,21778,21782,5
1,21783,21801,19
0,21802,21849,48
1,21850,21862,13
15,21863,21865,3
1,21866,21887,22
15,21888,21893,6
1,21894,21919,26
15,21920,21921,2
1,21922,21946,25
15,21947,21953,7
1,21954,22038,85
15,22039,22042,4
1,22043,22054,12
15,22055,22061,7
1,22062,22124,63
15,22125,22125,1
1,22126,22157,32
15,22158,22160,3
1,22161,22172,12
15,22173,22174,2
1,22175,22187,13
15,22188,22192,5
1,22193,22206,14
15,22207,22208,2
1,22209,22271,63
15,22272,22276,5
1,22277,22283,7
2,22284,22357,74
15,22358,22372,15
1,22373,22397,25
15,22398,22400,3
1,22401,22436,36
15,22437,22441,5
1,22442,22490,49
15,22491,22497,7
1,22498,22535,38
15,22536,22539,4
1,22540,22556,17
2,22557,22737,181
0,22738,22756,19
1,22757,22780,24
15,22781,22787,7
1,22788,22800,13
15,22801,22803,3
1,22804,22851,48
15,22852,22854,3
1,22855,22913,59
15,22914,22918,5
1,22919,22982,64
15,22983,22987,5
1,22988,23042,55
15,23043,23047,5
1,23048,23057,10
15,23058,23063,6
1,23064,23104,41
15,23105,23108,4
1,23109,23177,69
2,23178,23291,114
0,23292,23310,19
1,23311,23339,29
15,23340,23342,3
1,23343,23367,25
15,23368,23369,2
1,23370,23379,10
15,23380,23381,2
1,23382,23415,34
15,23416,23420,5
1,23421,23475,55
15,23476,23478,3
1,23479,23549,71
15,23550,23555,6
1,23556,23594,39
15,23595,23597,3
1,23598,23628,31
15,23629,23630,2
1,23631,23663,33
2,23664,23711,48
15,23712,23717,6
1,23718,23730,13
15,23731,23735,5
1,23736,23752,17
15,23753,23755,3
1,23756,23779,24
15,23780,23786,7
1,23787,23871,85
2,23872,24161,290
0,24162,24179,18
1,24180,24226,47
15,24227,24235,9
1,24236,24263,28
15,24264,24267,4
1,24268,24317,50
15,24318,24322,5
1,24323,24357,35
15,24358,24362,5
1,24363,24383,21
15,24384,24390,7
1,24391,24472,82
15,24473,24477,5
1,24478,24495,18
15,24496,24501,6
1,24502,24531,30
15,24532,24542,11
1,24543,24593,51
15,24594,24596,3
1,24597,24606,10
15,24607,24608,2
1,24609,24647,39
2,24648,24713,66
15,24714,24724,11
1,24725,24740,16
15,24741,24745,5
1,24746,24763,18
15,24764,24767,4
1,24768,24803,36
2,24804,24828,25
15,24829,24838,10
1,24839,24863,25
15,24864,24866,3
1,24867,24899,33
2,24900,24946,47
15,24947,24953,7
1,24954,24969,16
15,24970,24972,3
1,24973,24989,17
15,24990,24995,6
1,24996,25067,72
0,25068,26881,1814
1,26882,26936,55
15,26937,26944,8
1,26945,26974,30
15,26975,26980,6
1,26981,27013,33
15,27014,27016,3
1,27017,27042,26
15,27043,27047,5
1,27048,27104,57
15,27105,27113,9
1,27114,27142,29
15,27143,27150,8
1,27151,27180,30
15,27181,27185,5
1,27186,27217,32
15,27218,27221,4
1,27222,27243,22
15,27244,27247,4
1,27248,27262,15
15,27263,27264,2
1,27265,27304,40
15,27305,27307,3
1,27308,27315,8
2,27316,27445,130
0,27446,27490,45
1,27491,27528,38
15,27529,27532,4
1,27533,27569,37
15,27570,27572,3
1,27573,27605,33
15,27606,27609,4
1,27610,27656,47
15,27657,27659,3
1,27660,27685,26
15,27686,27688,3
1,27689,27757,69
15,27758,27760,3
1,27761,27806,46
15,27807,27809,3
1,27810,27870,61
15,27871,27874,4
1,27875,27916,42
15,27917,27919,3
1,27920,27947,28
15,27948,27952,5
1,27953,28004,52
15,28005,28009,5
1,28010,28050,41
15,28051,28052,2
1,28053,28079,27
15,28080,28082,3
1,28083,28134,52
2,28135,28213,79
0,28214,28622,409
1,28623,28681,59
15,28682,28683,2
1,28684,28717,34
15,28718,28724,7
1,28725,28771,47
15,28772,28783,12
1,28784,28826,43
15,28827,28829,3
1,28830,28885,56
15,28886,28890,5
1,28891,28918,28
15,28919,28924,6
1,28925,28959,35
15,28960,28962,3
1,28963,28985,23
15,28986,28990,5
1,28991,29006,16
15,29007,29009,3
1,29010,29033,24
15,29034,29041,8
1,29042,29072,31
2,29073,29103,31
0,29104,29123,20
1,29124,29197,74
15,29198,29202,5
1,29203,29230,28
15,29231,29235,5
1,29236,29253,18
15,29254,29257,4
1,29258,29291,34
15,29292,29293,2
1,29294,29296,3
15,29297,29298,2
1,29299,29319,21
15,29320,29321,2
1,29322,29376,55
2,29377,29500,124
0,29501,29751,251
1,29752,29835,84
2,29836,29933,98
0,29934,30014,81
1,30015,30037,23
0,30038,30053,16
1,30054,30103,50
15,30104,30111,8
1,30112,30185,74
15,30186,30188,3
1,30189,30195,7
15,30196,30200,5
1,30201,30222,22
15,30223,30224,2
1,30225,30279,55
15,30280,30283,4
1,30284,30293,10
15,30294,30297,4
1,30298,30336,39
15,30337,30339,3
1,30340,30361,22
2,30362,30408,47
15,30409,30420,12
1,30421,30548,128
2,30549,30736,188
0,30737,30760,24
1,30761,30803,43
15,30804,30809,6
1,30810,30864,55
15,30865,30870,6
1,30871,30885,15
15,30886,30892,7
1,30893,30980,88
2,30981,31169,189
0,31170,31870,701
1,31871,31911,41
15,31912,31922,11
1,31923,32011,89
15,32012,32019,8
1,32020,32082,63
15,32083,32087,5
1,32088,32151,64
15,32152,32156,5
1,32157,32211,55
15,32212,32217,6
1,32218,32229,12
15,32230,32234,5
1,32235,32262,28
15,32263,32267,5
1,32268,32299,32
15,32300,32302,3
1,32303,32327,25
2,32328,32385,58
15,32386,32393,8
1,32394,32453,60
15,32454,32460,7
1,32461,32572,112
15,32573,32577,5
1,32578,32633,56
15,32634,32638,5
1,32639,32678,40
15,32679,32683,5
1,32684,32722,39
15,32723,32726,4
1,32727,32736,10
2,32737,32775,39
15,32776,32787,12
1,32788,32842,55
15,32843,32851,9
1,32852,32913,62
15,32914,32923,10
1,32924,32960,37
2,32961,32979,19
15,32980,32981,2
1,32982,33062,81
15,33063,33069,7
1,33070,33114,45
15,33115,33121,7
1,33122,33144,23
15,33145,33147,3
1,33148,33222,75
15,33223,33230,8
1,33231,33294,64
2,33295,33349,55
0,33350,33382,33
1,33383,33451,69
15,33452,33460,9
1,33461,33539,79
0,33540,33559,20
1,33560,33642,83
2,33643,33796,154
0,33797,34119,323
