state_code,start_s,end_s,dur_s
0,0,363,364
1,364,577,214
0,578,594,17
1,595,681,87
15,682,686,5
1,687,749,63
15,750,760,11
1,761,780,20
15,781,783,3
1,784,819,36
15,820,826,7
1,827,897,71
0,898,1082,185
1,1083,1098,16
15,1099,1102,4
1,1103,1109,7
15,1110,1113,4
1,1114,1193,80
15,1194,1197,4
1,1198,1213,16
0,1214,1310,97
1,1311,1362,52
15,1363,1368,6
1,1369,1419,51
0,1420,1539,120
1,1540,1605,66
15,1606,1608,3
1,1609,1633,25
15,1634,1636,3
1,1637,1715,79
15,1716,1719,4
1,1720,1780,61
15,1781,1784,4
1,1785,1832,48
15,1833,1836,4
1,1837,1859,23
15,1860,1864,5
1,1865,1986,122
15,1987,1989,3
1,1990,2012,23
15,2013,2015,3
1,2016,2068,53
15,2069,2073,5
1,2074,2126,53
2,2127,2149,23
0,2150,2186,37
1,2187,2325,139
15,2326,2331,6
1,2332,2394,63
2,2395,2435,41
15,2436,2446,11
1,2447,2491,45
15,2492,2494,3
1,2495,2552,58
15,2553,2556,4
1,2557,2618,62
0,2619,2844,226
1,2845,2883,39
15,2884,2887,4
1,2888,2926,39
15,2927,2930,4
1,2931,2951,21
15,2952,2963,12
1,2964,3053,90
15,3054,3057,4
1,3058,3111,54
15,3112,3115,4
1,3116,3145,30
15,3146,3149,4
1,3150,3166,17
15,3167,3171,5
1,3172,3242,71
2,3243,3399,157
0,3400,3420,21
1,3421,3467,47
15,3468,3473,6
1,3474,3505,32
15,3506,3509,4
1,3510,3540,31
15,3541,3544,4
1,3545,3581,37
15,3582,3585,4
1,3586,3607,22
15,3608,3610,3
1,3611,3648,38
15,3649,3656,8
1,3657,3709,53
15,3710,3715,6
1,3716,3764,49
15,3765,3767,3
1,3768,3913,146
15,3914,3917,4
1,3918,3946,29
15,3947,3953,7
1,3954,3973,20
15,3974,3979,6
1,3980,4044,65
15,4045,4053,9
1,4054,4068,15
15,4069,4072,4
1,4073,4112,40
15,4113,4121,9
1,4122,4146,25
15,4147,4149,3
1,4150,4181,32
15,4182,4185,4
1,4186,4226,41
2,4227,4308,82
0,4309,4709,401
1,4710,4771,62
15,4772,4776,5
1,4777,4857,81
15,4858,4861,4
1,4862,4890,29
15,4891,4902,12
1,4903,4938,36
15,4939,4943,5
1,4944,5003,60
15,5004,5007,4
1,5008,5037,30
15,5038,5042,5
1,5043,5071,29
0,5072,5129,58
1,5130,5203,74
2,5204,5315,112
15,5316,5323,8
1,5324,5334,11
15,5335,5338,4
1,5339,5350,12
15,5351,5353,3
1,5354,5387,34
15,5388,5390,3
1,5391,5430,40
15,5431,5445,15
1,5446,5477,32
15,5478,5482,5
1,5483,5534,52
15,5535,5546,12
1,5547,5590,44
15,5591,5595,5
1,5596,5663,68
15,5664,5667,4
1,5668,5689,22
15,5690,5693,4
1,5694,5716,23
15,5717,5720,4
1,5721,5753,33
15,5754,5757,4
1,5758,5780,23
2,5781,5863,83
0,5864,5937,74
1,5938,5965,28
15,5966,5969,4
1,5970,6097,128
15,6098,6101,4
1,6102,6107,6
2,6108,6286,179
0,6287,6822,536
1,6823,6863,41
15,6864,6869,6
1,6870,6957,88
15,6958,6961,4
1,6962,7001,40
15,7002,7005,4
1,7006,7023,18
15,7024,7026,3
1,7027,7209,183
15,7210,7213,4
1,7214,7267,54
2,7268,7328,61
0,7329,7831,503
1,7832,7919,88
15,7920,7925,6
1,7926,7968,43
0,7969,7987,19
1,7988,8064,77
15,8065,8068,4
1,8069,8131,63
15,8132,8138,7
1,8139,8156,18
15,8157,8161,5
1,8162,8198,37
0,8199,8224,26
1,8225,8280,56
15,8281,8287,7
1,8288,8373,86
2,8374,8419,46
0,8420,8448,29
1,8449,8605,157
15,8606,8619,14
1,8620,8644,25
15,8645,8648,4
1,8649,8697,49
15,8698,8701,4
1,8702,8717,16
15,8718,8721,4
1,8722,8755,34
2,8756,8815,60
0,8816,8833,18
1,8834,8859,26
15,8860,8863,4
1,8864,8891,28
15,8892,8894,3
1,8895,8931,37
15,8932,8938,7
1,8939,8999,61
15,9000,9003,4
1,9004,9024,21
15,9025,9027,3
1,9028,9047,20
15,9048,9050,3
1,9051,9089,39
2,9090,9132,43
0,9133,9153,21
1,9154,9215,62
15,9216,9219,4
1,9220,9284,65
15,9285,9286,2
1,9287,9381,95
2,9382,9553,172
0,9554,9603,50
1,9604,9673,70
15,9674,9680,7
1,9681,9698,18
15,9699,9701,3
1,9702,9779,78
15,9780,9784,5
1,9785,9895,111
15,9896,9901,6
1,9902,9966,65
15,9967,9970,4
1,9971,10068,98
15,10069,10072,4
1,10073,10121,49
15,10122,10130,9
1,10131,10262,132
0,10263,10280,18
1,10281,10305,25
15,10306,10308,3
1,10309,10362,54
15,10363,10377,15
1,10378,10419,42
15,10420,10426,7
1,10427,10451,25
15,10452,10455,4
1,10456,10495,40
2,10496,10550,55
0,10551,10569,19
1,10570,10638,69
15,10639,10643,5
1,10644,10700,57
15,10701,10705,5
1,10706,10774,69
15,10775,10777,3
1,10778,10898,121
2,10899,10922,24
15,10923,10928,6
1,10929,11025,97
15,11026,11037,12
1,11038,11135,98
2,11136,11192,57
15,11193,11204,12
1,11205,11224,20
15,11225,11228,4
1,11229,11300,72
0,11301,11985,685
1,11986,12000,15
15,12001,12004,4
1,12005,12037,33
15,12038,12040,3
1,12041,12116,76
15,12117,12121,5
1,12122,12135,14
15,12136,12139,4
1,12140,12170,31
0,12171,13060,890
1,13061,13138,78
15,13139,13143,5
1,13144,13183,40
15,13184,13187,4
1,13188,13274,87
15,13275,13279,5
1,13280,13315,36
15,13316,13323,8
1,13324,13378,55
15,13379,13382,4
1,13383,13440,58
0,13441,13457,17
1,13458,13487,30
15,13488,13490,3
1,13491,13518,28
15,13519,13529,11
1,13530,13558,29
15,13559,13564,6
1,13565,13584,20
15,13585,13589,5
1,13590,13641,52
2,13642,13701,60
0,13702,13721,20
1,13722,13733,12
15,13734,13737,4
1,13738,13835,98
15,13836,13840,5
1,13841,13890,50
15,13891,13894,4
1,13895,13912,18
15,13913,13916,4
1,13917,13957,41
2,13958,14027,70
0,14028,14055,28
1,14056,14119,64
15,14120,14125,6
1,14126,14169,44
15,14170,14174,5
1,14175,14187,13
0,14188,14267,80
1,14268,14313,46
15,14314,14317,4
1,14318,14345,28
15,14346,14348,3
1,14349,14380,32
15,14381,14390,10
1,14391,14482,92
0,14483,14498,16
1,14499,14579,81
15,14580,14583,4
1,14584,14598,15
15,14599,14601,3
1,14602,14651,50
15,14652,14655,4
1,14656,14684,29
15,14685,14687,3
1,14688,14724,37
2,14725,14773,49
0,14774,14797,24
1,14798,14833,36
15,14834,14837,4
1,14838,14857,20
2,14858,15041,184
0,15042,15081,40
1,15082,15098,17
15,15099,15101,3
1,15102,15160,59
15,15161,15166,6
1,15167,15223,57
15,15224,15227,4
1,15228,15339,112
15,15340,15346,7
1,15347,15363,17
15,15364,15368,5
1,15369,15414,46
15,15415,15418,4
1,15419,15511,93
2,15512,15603,92
0,15604,15619,16
1,15620,15734,115
15,15735,15741,7
1,15742,15835,94
15,15836,15840,5
1,15841,15894,54
15,15895,15901,7
1,15902,16018,117
2,16019,16212,194
0,16213,16246,34
1,16247,16309,63
15,16310,16314,5
1,16315,16369,55
15,16370,16373,4
1,16374,16455,82
15,16456,16466,11
1,16467,16482,16
15,16483,16486,4
1,16487,16619,133
15,16620,16627,8
1,16628,16668,41
15,16669,16673,5
1,16674,16728,55
15,16729,16733,5
1,16734,16816,83
2,16817,16880,64
0,16881,16923,43
1,16924,16973,50
15,16974,16977,4
1,16978,17031,54
15,17032,17035,4
1,17036,17157,122
15,17158,17168,11
1,17169,17210,42
15,17211,17214,4
1,17215,17267,53
15,17268,17275,8
1,17276,17353,78
2,17354,17506,153
0,17507,17647,141
1,17648,17766,119
15,17767,17770,4
1,17771,17793,23
15,17794,17796,3
1,17797,17833,37
15,17834,17837,4
1,17838,17872,35
15,17873,17877,5
1,17878,18028,151
2,18029,18121,93
15,18122,18131,10
1,18132,18165,34
15,18166,18171,6
1,18172,18230,59
15,18231,18238,8
1,18239,18342,104
2,18343,18438,96
0,18439,18517,79
1,18518,18541,24
15,18542,18545,4
1,18546,18671,126
15,18672,18683,12
1,18684,18717,34
2,18718,18790,73
0,18791,19576,786
1,19577,19657,81
0,19658,19673,16
1,19674,19705,32
15,19706,19709,4
1,19710,19761,52
15,19762,19770,9
1,19771,19784,14
15,19785,19793,9
1,19794,19856,63
15,19857,19864,8
1,19865,19988,124
2,19989,20073,85
0,20074,20099,26
1,20100,20186,87
15,20187,20189,3
1,20190,20290,101
15,20291,20293,3
1,20294,20331,38
15,20332,20337,6
1,20338,20406,69
15,20407,20409,3
1,20410,20499,90
