state_code,start_s,end_s,dur_s
1,17186,17207,22
15,17208,17211,4
1,17212,17249,38
15,17250,17252,3
1,17253,17287,35
0,17288,17305,18
1,17306,17339,34
15,17340,17343,4
1,17344,17389,46
0,17390,17460,71
1,17461,17480,20
15,17481,17487,7
1,17488,17512,25
15,17513,17514,2
1,17515,17539,25
15,17540,17542,3
1,17543,17570,28
15,17571,17576,6
1,17577,17595,19
15,17596,17598,3
1,17599,17617,19
15,17618,17624,7
1,17625,17635,11
15,17636,17637,2
1,17638,17650,13
15,17651,17653,3
1,17654,17678,25
15,17679,17681,3
1,17682,17694,13
15,17695,17705,11
1,17706,17732,27
15,17733,17735,3
1,17736,17757,22
15,17758,17763,6
1,17764,17793,30
15,17794,17795,2
1,17796,17819,24
0,17820,17849,30
1,17850,17870,21
15,17871,17875,5
1,17876,17895,20
15,17896,17897,2
1,17898,17909,12
15,17910,17914,5
1,17915,17962,48
15,17963,17972,10
1,17973,17988,16
15,17989,17993,5
1,17994,18023,30
15,18024,18026,3
1,18027,18037,11
15,18038,18040,3
1,18041,18054,14
15,18055,18057,3
1,18058,18079,22
2,18080,18231,152
0,18232,18328,97
1,18329,18359,31
15,18360,18361,2
1,18362,18413,52
15,18414,18417,4
1,18418,18453,36
15,18454,18456,3
1,18457,18516,60
15,18517,18519,3
1,18520,18540,21
15,18541,18546,6
1,18547,18562,16
0,18563,18666,104
1,18667,18765,99
15,18766,18779,14
1,18780,18901,122
2,18902,18942,41
0,18943,18977,35
1,18978,19036,59
0,19037,19138,102
1,19139,19151,13
15,19152,19154,3
1,19155,19188,34
15,19189,19191,3
1,19192,19241,50
15,19242,19245,4
1,19246,19257,12
15,19258,19259,2
1,19260,19284,25
2,19285,19311,27
0,19312,19348,37
1,19349,19366,18
15,19367,19369,3
1,19370,19402,33
15,19403,19406,4
1,19407,19423,17
15,19424,19425,2
1,19426,19472,47
2,19473,19533,61
0,19534,22195,2662
1,22196,22248,53
0,22249,22754,506
1,22755,22767,13
15,22768,22770,3
1,22771,22804,34
15,22805,22810,6
1,22811,22838,28
15,22839,22841,3
1,22842,22869,28
15,22870,22870,1
1,22871,22913,43
15,22914,22918,5
1,22919,22948,30
15,22949,22951,3
1,22952,22978,27
15,22979,22984,6
1,22985,23021,37
15,23022,23025,4
1,23026,23065,40
15,23066,23069,4
1,23070,23077,8
15,23078,23080,3
1,23081,23093,13
15,23094,23097,4
1,23098,23110,13
15,23111,23113,3
1,23114,23140,27
15,23141,23147,7
1,23148,23180,33
15,23181,23188,8
1,23189,23241,53
15,23242,23244,3
1,23245,23310,66
15,23311,23315,5
1,23316,23395,80
15,23396,23398,3
1,23399,23407,9
15,23408,23409,2
1,23410,23425,16
2,23426,23547,122
0,23548,23569,22
1,23570,23624,55
15,23625,23627,3
1,23628,23649,22
15,23650,23652,3
1,23653,23671,19
15,23672,23676,5
1,23677,23696,20
15,23697,23708,12
1,23709,23725,17
15,23726,23727,2
1,23728,23737,10
15,23738,23739,2
1,23740,23791,52
15,23792,23805,14
1,23806,23862,57
0,23863,23878,16
1,23879,23968,90
15,23969,23971,3
1,23972,23989,18
2,23990,24144,155
0,24145,24176,32
1,24177,24215,39
15,24216,24218,3
1,24219,24261,43
15,24262,24265,4
1,24266,24312,47
15,24313,24316,4
1,24317,24339,23
15,24340,24344,5
1,24345,24362,18
15,24363,24366,4
1,24367,24379,13
15,24380,24385,6
1,24386,24405,20
15,24406,24409,4
1,24410,24424,15
15,24425,24434,10
1,24435,24458,24
15,24459,24463,5
1,24464,24476,13
15,24477,24479,3
1,24480,24525,46
15,24526,24534,9
1,24535,24599,65
2,24600,24778,179
0,24779,24820,42
1,24821,24847,27
15,24848,24855,8
1,24856,24894,39
15,24895,24900,6
1,24901,24924,24
15,24925,24930,6
1,24931,24968,38
15,24969,24972,4
1,24973,25011,39
15,25012,25020,9
1,25021,25050,30
15,25051,25054,4
1,25055,25066,12
0,25067,25086,20
1,25087,25138,52
15,25139,25145,7
1,25146,25205,60
15,25206,25215,10
1,25216,25253,38
2,25254,25294,41
0,25295,25382,88
1,25383,25398,16
15,25399,25402,4
1,25403,25412,10
15,25413,25417,5
1,25418,25471,54
15,25472,25475,4
1,25476,25504,29
0,25505,25522,18
1,25523,25542,20
15,25543,25544,2
1,25545,25576,32
15,25577,25579,3
1,25580,25599,20
15,25600,25601,2
1,25602,25640,39
15,25641,25643,3
1,25644,25687,44
15,25688,25690,3
1,25691,25735,45
15,25736,25739,4
1,25740,25762,23
15,25763,25766,4
1,25767,25793,27
15,25794,25796,3
1,25797,25819,23
0,25820,25845,26
1,25846,25916,71
15,25917,25924,8
1,25925,25960,36
15,25961,25971,11
1,25972,26002,31
2,26003,26025,23
0,26026,26045,20
1,26046,26061,16
15,26062,26063,2
1,26064,26081,18
15,26082,26084,3
1,26085,26098,14
15,26099,26101,3
1,26102,26121,20
15,26122,26124,3
1,26125,26147,23
0,26148,26226,79
1,26227,26250,24
15,26251,26253,3
1,26254,26286,33
15,26287,26288,2
1,26289,26315,27
15,26316,26327,12
1,26328,26348,21
0,26349,26370,22
1,26371,26386,16
15,26387,26390,4
1,26391,26431,41
15,26432,26434,3
1,26435,26444,10
2,26445,26546,102
0,26547,26601,55
1,26602,26625,24
15,26626,26632,7
1,26633,26659,27
15,26660,26665,6
1,26666,26670,5
15,26671,26673,3
1,26674,26717,44
15,26718,26722,5
1,26723,26781,59
15,26782,26784,3
1,26785,26808,24
15,26809,26812,4
1,26813,26869,57
15,26870,26871,2
1,26872,26887,16
15,26888,26890,3
1,26891,26925,35
2,26926,26977,52
0,26978,27023,46
1,27024,27075,52
15,27076,27078,3
1,27079,27147,69
15,27148,27152,5
1,27153,27205,53
15,27206,27208,3
1,27209,27227,19
15,27228,27241,14
1,27242,27255,14
15,27256,27258,3
1,27259,27272,14
2,27273,27412,140
0,27413,27438,26
1,27439,27457,19
15,27458,27463,6
1,27464,27480,17
0,27481,27591,111
1,27592,27641,50
0,27642,27673,32
1,27674,27723,50
15,27724,27727,4
1,27728,27795,68
0,27796,27815,20
1,27816,27889,74
15,27890,27892,3
1,27893,27924,32
2,27925,28026,102
0,28027,28209,183
1,28210,28228,19
15,28229,28235,7
1,28236,28278,43
0,28279,29468,1190
1,29469,29516,48
15,29517,29524,8
1,29525,29552,28
15,29553,29557,5
1,29558,29710,153
15,29711,29720,10
1,29721,29796,76
2,29797,29848,52
0,29849,29911,63
1,29912,29993,82
15,29994,30003,10
1,30004,30042,39
0,30043,30068,26
1,30069,30109,41
15,30110,30117,8
1,30118,30145,28
15,30146,30150,5
1,30151,30174,24
15,30175,30179,5
