State,mouse1,mouse10,mouse11,mouse12,mouse2,mouse3,mouse4,mouse8
WK,22.2222222222222,30.5902777777778,55.9305555555556,35.7222222222222,34.0763888888889,23.3541666666667,31.6597222222222,39.9861111111111
MA,6.71527777777778,6.26388888888889,1.79861111111111,3.5625,4.58333333333333,5.68055555555556,4.64583333333333,2.86111111111111
NREM,60.1805555555556,49.125,39.2916666666667,49.7222222222222,54.7361111111111,58.8611111111111,54.4930555555556,52.4097222222222
REM,10.8819444444444,14.0208333333333,2.97916666666667,10.9930555555556,6.60416666666667,12.1041666666667,9.20138888888889,4.74305555555556
SLEEP,71.0625,63.1458333333333,42.2708333333333,60.7152777777778,61.3402777777778,70.9652777777778,63.6944444444444,57.1527777777778
