state_code,start_s,end_s,dur_s
15,12556,12559,4
1,12560,12708,149
15,12709,12716,8
1,12717,12770,54
15,12771,12780,10
1,12781,12840,60
0,12841,12870,30
1,12871,12952,82
0,12953,13038,86
1,13039,13098,60
15,13099,13105,7
1,13106,13132,27
15,13133,13135,3
1,13136,13188,53
15,13189,13193,5
1,13194,13263,70
15,13264,13269,6
1,13270,13328,59
15,13329,13335,7
1,13336,13376,41
0,13377,13475,99
1,13476,13498,23
15,13499,13503,5
1,13504,13585,82
15,13586,13590,5
1,13591,13675,85
15,13676,13687,12
1,13688,13719,32
15,13720,13725,6
1,13726,13775,50
15,13776,13783,8
1,13784,13852,69
0,13853,13875,23
1,13876,13971,96
0,13972,14016,45
1,14017,14066,50
2,14067,14212,146
0,14213,14241,29
1,14242,14321,80
15,14322,14326,5
1,14327,14396,70
15,14397,14401,5
1,14402,14456,55
0,14457,14476,20
1,14477,14554,78
15,14555,14560,6
1,14561,14657,97
15,14658,14664,7
1,14665,14707,43
2,14708,14816,109
0,14817,14835,19
1,14836,14902,67
15,14903,14910,8
1,14911,14942,32
15,14943,14946,4
1,14947,14986,40
15,14987,14990,4
1,14991,15007,17
15,15008,15017,10
1,15018,15057,40
15,15058,15064,7
1,15065,15099,35
15,15100,15105,6
1,15106,15136,31
2,15137,15218,82
0,15219,15798,580
1,15799,15850,52
0,15851,16367,517
1,16368,16485,118
15,16486,16500,15
1,16501,16560,60
15,16561,16568,8
1,16569,16617,49
15,16618,16622,5
1,16623,16637,15
15,16638,16641,4
1,16642,16657,16
2,16658,16705,48
15,16706,16720,15
1,16721,16798,78
15,16799,16812,14
1,16813,16926,114
15,16927,16941,15
1,16942,17014,73
15,17015,17027,13
1,17028,17073,46
2,17074,17132,59
15,17133,17146,14
1,17147,17259,113
0,17260,17282,23
1,17283,17394,112
15,17395,17400,6
1,17401,17460,60
0,17461,17619,159
1,17620,17747,128
15,17748,17754,7
1,17755,17781,27
15,17782,17791,10
1,17792,17855,64
15,17856,17865,10
1,17866,17909,44
0,17910,17927,18
1,17928,18023,96
2,18024,18068,45
0,18069,18086,18
1,18087,18134,48
15,18135,18139,5
1,18140,18199,60
15,18200,18204,5
1,18205,18274,70
2,18275,18336,62
0,18337,18406,70
1,18407,18504,98
15,18505,18516,12
1,18517,18557,41
2,18558,18701,144
0,18702,18857,156
1,18858,18920,63
15,18921,18927,7
1,18928,19013,86
0,19014,19036,23
1,19037,19085,49
15,19086,19093,8
1,19094,19203,110
2,19204,19331,128
0,19332,19409,78
1,19410,19494,85
15,19495,19501,7
1,19502,19569,68
0,19570,19600,31
1,19601,19699,99
0,19700,19717,18
1,19718,19786,69
15,19787,19797,11
1,19798,19836,39
15,19837,19846,10
1,19847,19891,45
0,19892,19930,39
1,19931,20002,72
15,20003,20015,13
1,20016,20142,127
15,20143,20153,11
1,20154,20196,43
2,20197,20290,94
0,20291,20308,18
1,20309,20416,108
15,20417,20424,8
1,20425,20584,160
2,20585,20764,180
0,20765,20861,97
1,20862,20901,40
15,20902,20907,6
1,20908,21068,161
0,21069,21612,544
1,21613,21724,112
15,21725,21733,9
1,21734,21853,120
15,21854,21863,10
1,21864,21947,84
2,21948,22032,85
0,22033,22272,240
1,22273,22411,139
15,22412,22426,15
1,22427,22497,71
15,22498,22503,6
1,22504,22570,67
0,22571,22595,25
1,22596,22661,66
2,22662,22745,84
0,22746,22772,27
1,22773,22895,123
2,22896,22968,73
0,22969,22998,30
1,22999,23095,97
15,23096,23109,14
1,23110,23205,96
0,23206,23222,17
1,23223,23274,52
15,23275,23287,13
1,23288,23336,49
15,23337,23347,11
1,23348,23407,60
0,23408,23433,26
1,23434,23534,101
15,23535,23545,11
1,23546,23587,42
0,23588,23607,20
1,23608,23628,21
2,23629,23733,105
0,23734,23751,18
1,23752,23780,29
0,23781,23812,32
1,23813,23882,70
0,23883,23914,32
1,23915,23969,55
15,23970,23973,4
1,23974,24013,40
15,24014,24022,9
1,24023,24039,17
15,24040,24044,5
1,24045,24067,23
15,24068,24071,4
1,24072,24148,77
15,24149,24157,9
1,24158,24202,45
2,24203,24311,109
0,24312,24457,146
1,24458,24492,35
15,24493,24498,6
1,24499,24536,38
15,24537,24543,7
1,24544,24568,25
2,24569,24612,44
0,24613,24635,23
1,24636,24739,104
0,24740,24759,20
1,24760,24818,59
0,24819,24834,16
1,24835,24922,88
15,24923,24932,10
1,24933,24975,43
15,24976,24989,14
1,24990,25000,11
2,25001,25125,125
15,25126,25139,14
1,25140,25202,63
0,25203,25218,16
1,25219,25355,137
15,25356,25370,15
1,25371,25409,39
15,25410,25415,6
1,25416,25512,97
15,25513,25520,8
1,25521,25548,28
0,25549,25589,41
1,25590,25640,51
15,25641,25646,6
1,25647,25696,50
2,25697,25732,36
0,25733,25758,26
1,25759,25880,122
0,25881,25920,40
1,25921,26018,98
15,26019,26029,11
1,26030,26079,50
15,26080,26086,7
1,26087,26113,27
2,26114,26188,75
0,26189,26278,90
