State,mouse1,mouse10,mouse11,mouse12,mouse2,mouse3,mouse4,mouse8
WK,45.6418918918919,28.6034869670292,52.428216944346,41.9258089976322,64.083313150884,NaN,54.7270306258322,32.0098085447515
MA,2.87162162162162,6.14534783359227,2.57001063452676,3.45698500394633,0.968757568418503,NaN,2.02692706021601,4.98915401301518
NREM,40.7094594594595,53.3920248575867,35.8738036157391,44.9408050513023,30.0314846209736,NaN,34.7832519603492,47.1187399792512
REM,10.777027027027,11.8591403417918,9.12796880538816,9.67640094711918,4.9164446597239,NaN,8.4627903536026,15.8822974629822
SLEEP,51.4864864864865,65.2511651993786,45.0017724211273,54.6172059984215,34.9479292806975,NaN,43.2460423139518,63.0010374422333
