state_code,start_s,end_s,dur_s
15,15399,15404,6
1,15405,15457,53
15,15458,15460,3
1,15461,15478,18
15,15479,15482,4
1,15483,15495,13
15,15496,15500,5
1,15501,15520,20
15,15521,15523,3
1,15524,15552,29
15,15553,15559,7
1,15560,15600,41
15,15601,15606,6
1,15607,15661,55
15,15662,15664,3
1,15665,15700,36
2,15701,15787,87
0,15788,15814,27
1,15815,15840,26
15,15841,15844,4
1,15845,15912,68
15,15913,15916,4
1,15917,15972,56
15,15973,15975,3
1,15976,16057,82
15,16058,16064,7
1,16065,16078,14
0,16079,16099,21
1,16100,16162,63
15,16163,16169,7
1,16170,16205,36
15,16206,16207,2
1,16208,16231,24
15,16232,16235,4
1,16236,16278,43
0,16279,16295,17
1,16296,16360,65
2,16361,16394,34
15,16395,16398,4
1,16399,16463,65
2,16464,16710,247
0,16711,16730,20
1,16731,16790,60
15,16791,16798,8
1,16799,16853,55
15,16854,16859,6
1,16860,16887,28
0,16888,16932,45
1,16933,16957,25
15,16958,16965,8
1,16966,17037,72
15,17038,17042,5
1,17043,17112,70
15,17113,17121,9
1,17122,17173,52
15,17174,17178,5
1,17179,17220,42
15,17221,17229,9
1,17230,17261,32
15,17262,17265,4
1,17266,17286,21
2,17287,17343,57
0,17344,17379,36
1,17380,17403,24
15,17404,17406,3
1,17407,17418,12
15,17419,17420,2
1,17421,17454,34
15,17455,17458,4
1,17459,17510,52
0,17511,17575,65
1,17576,17616,41
15,17617,17618,2
1,17619,17646,28
15,17647,17658,12
1,17659,17733,75
15,17734,17736,3
1,17737,17762,26
15,17763,17771,9
1,17772,17783,12
2,17784,17993,210
15,17994,18004,11
1,18005,18095,91
15,18096,18100,5
1,18101,18131,31
15,18132,18139,8
1,18140,18189,50
15,18190,18202,13
1,18203,18251,49
15,18252,18257,6
1,18258,18332,75
15,18333,18337,5
1,18338,18407,70
0,18408,18446,39
1,18447,18580,134
2,18581,18677,97
15,18678,18687,10
1,18688,18727,40
15,18728,18731,4
1,18732,18761,30
15,18762,18766,5
1,18767,18833,67
2,18834,18982,149
15,18983,18997,15
1,18998,19047,50
15,19048,19051,4
1,19052,19110,59
15,19111,19115,5
1,19116,19166,51
15,19167,19175,9
1,19176,19246,71
15,19247,19255,9
1,19256,19360,105
2,19361,19415,55
15,19416,19425,10
1,19426,19568,143
2,19569,19640,72
0,19641,19700,60
1,19701,19802,102
15,19803,19810,8
1,19811,19864,54
0,19865,19896,32
1,19897,19918,22
15,19919,19931,13
1,19932,19968,37
15,19969,19972,4
1,19973,20032,60
2,20033,20109,77
15,20110,20122,13
1,20123,20177,55
15,20178,20182,5
1,20183,20213,31
15,20214,20218,5
1,20219,20242,24
15,20243,20246,4
1,20247,20261,15
2,20262,20327,66
15,20328,20337,10
1,20338,20404,67
15,20405,20417,13
1,20418,20464,47
15,20465,20468,4
1,20469,20508,40
15,20509,20512,4
1,20513,20542,30
15,20543,20554,12
1,20555,20567,13
2,20568,20690,123
0,20691,20889,199
1,20890,20977,88
0,20978,21011,34
1,21012,21089,78
15,21090,21099,10
1,21100,21117,18
2,21118,21141,24
15,21142,21152,11
1,21153,21259,107
15,21260,21268,9
1,21269,21279,11
2,21280,21330,51
0,21331,21351,21
1,21352,21396,45
15,21397,21399,3
1,21400,21428,29
15,21429,21431,3
1,21432,21455,24
15,21456,21459,4
1,21460,21482,23
15,21483,21486,4
1,21487,21510,24
15,21511,21514,4
