state_code,start_s,end_s,dur_s
2,20639,20717,79
0,20718,20847,130
1,20848,20921,74
15,20922,20925,4
1,20926,20961,36
15,20962,20973,12
1,20974,21050,77
15,21051,21055,5
1,21056,21150,95
0,21151,21285,135
1,21286,21399,114
15,21400,21413,14
1,21414,21447,34
15,21448,21454,7
1,21455,21512,58
15,21513,21519,7
1,21520,21550,31
15,21551,21556,6
1,21557,21605,49
2,21606,21705,100
0,21706,21774,69
1,21775,21822,48
15,21823,21827,5
1,21828,21859,32
15,21860,21866,7
1,21867,21872,6
15,21873,21879,7
1,21880,21963,84
2,21964,22023,60
0,22024,22067,44
1,22068,22099,32
15,22100,22106,7
1,22107,22159,53
15,22160,22165,6
1,22166,22238,73
0,22239,22262,24
1,22263,22302,40
15,22303,22310,8
1,22311,22342,32
15,22343,22347,5
1,22348,22420,73
0,22421,22474,54
1,22475,22519,45
15,22520,22527,8
1,22528,22557,30
15,22558,22563,6
1,22564,22597,34
0,22598,22657,60
1,22658,22678,21
15,22679,22682,4
1,22683,22736,54
2,22737,22907,171
0,22908,22941,34
1,22942,22972,31
15,22973,22977,5
1,22978,23011,34
0,23012,23028,17
1,23029,23076,48
0,23077,23107,31
1,23108,23160,53
0,23161,23201,41
1,23202,23267,66
0,23268,23296,29
1,23297,23381,85
15,23382,23394,13
1,23395,23434,40
15,23435,23443,9
1,23444,23491,48
15,23492,23499,8
1,23500,23563,64
2,23564,23618,55
0,23619,23646,28
1,23647,23706,60
0,23707,24386,680
1,24387,24416,30
15,24417,24421,5
1,24422,24463,42
15,24464,24468,5
1,24469,24519,51
2,24520,24557,38
0,24558,24600,43
1,24601,24673,73
15,24674,24677,4
1,24678,24727,50
15,24728,24733,6
1,24734,24749,16
15,24750,24756,7
1,24757,24823,67
2,24824,24864,41
0,24865,24882,18
1,24883,24931,49
15,24932,24936,5
1,24937,24956,20
0,24957,25054,98
1,25055,25114,60
15,25115,25120,6
1,25121,25137,17
2,25138,25228,91
0,25229,25271,43
1,25272,25337,66
0,25338,25366,29
1,25367,25436,70
15,25437,25440,4
1,25441,25451,11
15,25452,25457,6
1,25458,25524,67
15,25525,25532,8
1,25533,25586,54
15,25587,25592,6
1,25593,25635,43
15,25636,25644,9
1,25645,25666,22
2,25667,25737,71
0,25738,25781,44
1,25782,25816,35
15,25817,25819,3
1,25820,25889,70
0,25890,25958,69
1,25959,25973,15
15,25974,25978,5
1,25979,26024,46
15,26025,26033,9
1,26034,26056,23
15,26057,26062,6
1,26063,26081,19
2,26082,26175,94
0,26176,26194,19
1,26195,26231,37
15,26232,26238,7
1,26239,26272,34
15,26273,26278,6
1,26279,26315,37
15,26316,26320,5
1,26321,26389,69
2,26390,26472,83
0,26473,26770,298
