state_code,start_s,end_s,dur_s
0,15145,15160,16
1,15161,15182,22
15,15183,15185,3
1,15186,15272,87
15,15273,15276,4
1,15277,15324,48
15,15325,15327,3
1,15328,15365,38
15,15366,15369,4
1,15370,15443,74
15,15444,15446,3
1,15447,15551,105
2,15552,15594,43
0,15595,15653,59
1,15654,15741,88
0,15742,15940,199
1,15941,15985,45
15,15986,15990,5
1,15991,16042,52
15,16043,16048,6
1,16049,16147,99
0,16148,16268,121
1,16269,16316,48
0,16317,16543,227
1,16544,16636,93
15,16637,16646,10
1,16647,16758,112
0,16759,16781,23
1,16782,16861,80
2,16862,17075,214
0,17076,17139,64
1,17140,17208,69
15,17209,17211,3
1,17212,17241,30
15,17242,17244,3
1,17245,17311,67
15,17312,17314,3
1,17315,17375,61
15,17376,17378,3
1,17379,17447,69
15,17448,17451,4
1,17452,17484,33
15,17485,17487,3
1,17488,17545,58
15,17546,17551,6
1,17552,17585,34
0,17586,17608,23
1,17609,17741,133
2,17742,17817,76
15,17818,17827,10
1,17828,17863,36
0,17864,17947,84
1,17948,17993,46
15,17994,17997,4
1,17998,18076,79
15,18077,18079,3
1,18080,18228,149
15,18229,18232,4
1,18233,18251,19
0,18252,19092,841
1,19093,19194,102
15,19195,19196,2
1,19197,19241,45
15,19242,19243,2
1,19244,19283,40
15,19284,19286,3
1,19287,19357,71
15,19358,19359,2
1,19360,19464,105
15,19465,19474,10
1,19475,19493,19
2,19494,19521,28
15,19522,19523,2
1,19524,19538,15
15,19539,19541,3
1,19542,19621,80
2,19622,19650,29
15,19651,19654,4
1,19655,19707,53
15,19708,19710,3
1,19711,19759,49
15,19760,19761,2
1,19762,19795,34
15,19796,19799,4
1,19800,19859,60
15,19860,19862,3
1,19863,19942,80
15,19943,19946,4
1,19947,19980,34
15,19981,19984,4
1,19985,20051,67
2,20052,20200,149
0,20201,20541,341
1,20542,20693,152
0,20694,20716,23
1,20717,20787,71
15,20788,20796,9
1,20797,20829,33
15,20830,20831,2
1,20832,20861,30
0,20862,20877,16
1,20878,21059,182
15,21060,21070,11
1,21071,21108,38
15,21109,21111,3
1,21112,21129,18
15,21130,21132,3
1,21133,21181,49
15,21182,21186,5
1,21187,21206,20
2,21207,21269,63
0,21270,21287,18
1,21288,21401,114
0,21402,22266,865
