mouse,session,sigma_mod_power,sigma_mod_peak_f,sigma_mod_peak_amp,theta_mod_power,theta_mod_peak_f,theta_mod_peak_amp
mouse11,baseline,2.62173145452425e-11,0.0298023223876953,3.51572652537934e-10,1.60652231662767e-10,0.0198682149251302,4.54866359584097e-09
