label,time_rel_s,mean_dFF_bc,se,n
drug_injection,70,-0.20842900592217,0,1
drug_injection,71,-0.329679158510061,0,1
drug_injection,72,-0.203052726568074,0,1
drug_injection,73,0.112019392667918,0,1
drug_injection,74,-0.113785591901632,0,1
drug_injection,75,-0.412115243257375,0,1
drug_injection,76,-0.812074867071004,0,1
drug_injection,77,-0.780286756337972,0,1
drug_injection,78,-0.74160965997109,0,1
drug_injection,79,-0.0542633207453205,0,1
drug_injection,80,0.00991890114417532,0,1
drug_injection,81,-0.138746467412801,0,1
drug_injection,82,-0.62992056924233,0,1
drug_injection,83,-0.537299958051534,0,1
drug_injection,84,0.168483453808932,0,1
drug_injection,85,-0.0196477444780781,0,1
drug_injection,86,-0.424176839174123,0,1
drug_injection,87,-0.899937597097249,0,1
drug_injection,88,-0.259992745698781,0,1
drug_injection,89,-0.148594942869039,0,1
drug_injection,90,-0.189548459829183,0,1
drug_injection,91,-0.477786627591939,0,1
drug_injection,92,-0.919751849950643,0,1
drug_injection,93,-1.32555827218422,0,1
drug_injection,94,-0.590969887555928,0,1
drug_injection,95,0.126610877929835,0,1
drug_injection,96,0.134292337118296,0,1
drug_injection,97,-0.144924667657705,0,1
drug_injection,98,-0.671879974187703,0,1
drug_injection,99,-0.972648588003011,0,1
drug_injection,100,-1.54409786778817,0,1
drug_injection,101,-2.10783514100441,0,1
drug_injection,102,-2.22856959420571,0,1
drug_injection,103,-1.52088448125252,0,1
drug_injection,104,-1.33006867486367,0,1
drug_injection,105,-0.4890859993113,0,1
drug_injection,106,1.09589895886055,0,1
drug_injection,107,1.61911240500083,0,1
drug_injection,108,1.29720196407905,0,1
drug_injection,109,0.536032739101558,0,1
drug_injection,110,-0.420187857927175,0,1
drug_injection,111,-0.97723981458077,0,1
drug_injection,112,-1.2056581648005,0,1
drug_injection,113,-1.71566042024025,0,1
drug_injection,114,-1.84301098901162,0,1
drug_injection,115,-1.95315655785927,0,1
drug_injection,116,-1.16171034890542,0,1
drug_injection,117,0.650956186472087,0,1
drug_injection,118,1.37536195200553,0,1
drug_injection,119,1.13712665718666,0,1
drug_injection,120,1.12027934473625,0,1
drug_injection,121,1.14636478108039,0,1
drug_injection,122,0.819355580030589,0,1
drug_injection,123,0.115236493765025,0,1
drug_injection,124,1.01605615299812,0,1
drug_injection,125,0.929336759267955,0,1
drug_injection,126,1.02772954386344,0,1
drug_injection,127,2.78002849501243,0,1
drug_injection,128,2.94730916899314,0,1
drug_injection,129,2.55534139555564,0,1
drug_injection,130,2.00448623579612,0,1
drug_injection,131,1.33680132311454,0,1
drug_injection,132,1.20332661551109,0,1
drug_injection,133,1.07753882092109,0,1
drug_injection,134,1.20158168953529,0,1
