label,event_time_s,time_rel_s,dFF_bc
ambtemp_end,22000,-300,3.10107147155811
ambtemp_end,22000,-299,3.64712273536731
ambtemp_end,22000,-298,3.82691704689075
ambtemp_end,22000,-297,3.72319924293567
ambtemp_end,22000,-296,3.90412985740711
ambtemp_end,22000,-295,4.27159153877307
ambtemp_end,22000,-294,4.2244332975011
ambtemp_end,22000,-293,4.63256442009021
ambtemp_end,22000,-292,4.10660635887195
ambtemp_end,22000,-291,3.82872855125476
ambtemp_end,22000,-290,3.43698632179309
ambtemp_end,22000,-289,3.80782067237903
ambtemp_end,22000,-288,4.21130549369861
ambtemp_end,22000,-287,3.9889334386449
ambtemp_end,22000,-286,3.91418778358508
ambtemp_end,22000,-285,3.79344689308215
ambtemp_end,22000,-284,3.16805588661243
ambtemp_end,22000,-283,4.11550032554675
ambtemp_end,22000,-282,3.92172038017322
ambtemp_end,22000,-281,4.21207987724353
ambtemp_end,22000,-280,4.16685568748523
ambtemp_end,22000,-279,4.56151234565784
ambtemp_end,22000,-278,3.89045035301257
ambtemp_end,22000,-277,2.46119343696643
ambtemp_end,22000,-276,3.53256165443469
ambtemp_end,22000,-275,3.00218188224841
ambtemp_end,22000,-274,2.66094052253772
ambtemp_end,22000,-273,2.51530992446948
ambtemp_end,22000,-272,2.76611506401111
ambtemp_end,22000,-271,3.58571850715686
ambtemp_end,22000,-270,4.0106767362218
ambtemp_end,22000,-269,3.84463536201526
ambtemp_end,22000,-268,4.03889834343005
ambtemp_end,22000,-267,4.08744179664661
ambtemp_end,22000,-266,3.87564312873889
ambtemp_end,22000,-265,4.41705214439441
ambtemp_end,22000,-264,3.99570977150012
ambtemp_end,22000,-263,4.06925332008411
ambtemp_end,22000,-262,4.01219546257068
ambtemp_end,22000,-261,3.62145125328113
ambtemp_end,22000,-260,2.9151755517583
ambtemp_end,22000,-259,3.35799824653674
ambtemp_end,22000,-258,3.3028458303075
ambtemp_end,22000,-257,3.30247342048694
ambtemp_end,22000,-256,2.63538395820667
ambtemp_end,22000,-255,2.2885624116521
ambtemp_end,22000,-254,2.84630333839465
ambtemp_end,22000,-253,2.01775729118396
ambtemp_end,22000,-252,2.34717380462695
ambtemp_end,22000,-251,2.30653511940051
ambtemp_end,22000,-250,2.05567371307422
ambtemp_end,22000,-249,2.02541934906055
ambtemp_end,22000,-248,1.73917161880542
ambtemp_end,22000,-247,1.88342987953235
ambtemp_end,22000,-246,2.0367850011449
ambtemp_end,22000,-245,1.4027346318822
ambtemp_end,22000,-244,0.0569056218724378
ambtemp_end,22000,-243,0.00868319927264527
ambtemp_end,22000,-242,-0.281312769069182
ambtemp_end,22000,-241,1.05633282123615
ambtemp_end,22000,-240,2.04664885459949
ambtemp_end,22000,-239,2.15885173736621
ambtemp_end,22000,-238,2.30528079925586
ambtemp_end,22000,-237,3.20369040428211
ambtemp_end,22000,-236,3.41646086631824
ambtemp_end,22000,-235,3.32199131904651
ambtemp_end,22000,-234,3.8447626775365
