label,event_time_s,time_rel_s,dFF_bc
ambtemp_end,22000,-300,-2.53831096832326
ambtemp_end,22000,-299,-2.56565757934621
ambtemp_end,22000,-298,-2.46389385406545
ambtemp_end,22000,-297,-2.45785614196828
ambtemp_end,22000,-296,-2.52144142334035
ambtemp_end,22000,-295,-2.78715225402883
ambtemp_end,22000,-294,-3.55405708496144
ambtemp_end,22000,-293,-3.14177414123586
ambtemp_end,22000,-292,-2.60532756988576
ambtemp_end,22000,-291,-1.80565735046437
ambtemp_end,22000,-290,0.554325616912337
ambtemp_end,22000,-289,2.69623712356517
ambtemp_end,22000,-288,2.93598417098949
ambtemp_end,22000,-287,2.44806484039256
ambtemp_end,22000,-286,1.77875140960643
ambtemp_end,22000,-285,1.45779327209422
ambtemp_end,22000,-284,1.02059034164378
ambtemp_end,22000,-283,0.835351980285139
ambtemp_end,22000,-282,0.337085760192366
ambtemp_end,22000,-281,0.0815234547419266
ambtemp_end,22000,-280,-0.129175149841814
ambtemp_end,22000,-279,-0.520200693054704
ambtemp_end,22000,-278,-0.385660135193376
ambtemp_end,22000,-277,0.390710867003889
ambtemp_end,22000,-276,0.615777052001448
ambtemp_end,22000,-275,-0.108841859741716
ambtemp_end,22000,-274,-0.0552138919072434
ambtemp_end,22000,-273,1.37422946746776
ambtemp_end,22000,-272,1.52942851837108
ambtemp_end,22000,-271,1.66643098648021
ambtemp_end,22000,-270,1.97691873367259
ambtemp_end,22000,-269,2.05000356491038
ambtemp_end,22000,-268,1.90487626846263
ambtemp_end,22000,-267,0.918126619414778
ambtemp_end,22000,-266,-0.47351261322072
ambtemp_end,22000,-265,-0.709919893188982
ambtemp_end,22000,-264,-0.896870576782732
ambtemp_end,22000,-263,-0.795312845154314
ambtemp_end,22000,-262,0.00482085998484649
ambtemp_end,22000,-261,0.946566618041487
ambtemp_end,22000,-260,0.758174932555647
ambtemp_end,22000,-259,0.84282735641429
ambtemp_end,22000,-258,1.83152583892772
ambtemp_end,22000,-257,2.16134599502513
ambtemp_end,22000,-256,2.26939967925975
ambtemp_end,22000,-255,2.55979446227977
ambtemp_end,22000,-254,3.17654422576854
ambtemp_end,22000,-253,3.13304046447703
ambtemp_end,22000,-252,3.094900167541
ambtemp_end,22000,-251,3.78576353843638
ambtemp_end,22000,-250,4.15617421920726
ambtemp_end,22000,-249,3.94983247573802
ambtemp_end,22000,-248,3.87427357490489
ambtemp_end,22000,-247,3.0576105480952
ambtemp_end,22000,-246,2.29287675674388
ambtemp_end,22000,-245,1.89376262481639
ambtemp_end,22000,-244,1.28571227844188
ambtemp_end,22000,-243,0.817229307250471
