state_code,start_s,end_s,dur_s
0,26834,27031,198
1,27032,27125,94
0,27126,27148,23
1,27149,27247,99
15,27248,27259,12
1,27260,27354,95
15,27355,27360,6
1,27361,27400,40
2,27401,27439,39
0,27440,27495,56
1,27496,27592,97
15,27593,27597,5
1,27598,27649,52
2,27650,27745,96
0,27746,27828,83
1,27829,27872,44
15,27873,27879,7
1,27880,27976,97
15,27977,27986,10
1,27987,28001,15
15,28002,28014,13
1,28015,28098,84
2,28099,28136,38
0,28137,28175,39
1,28176,28200,25
15,28201,28203,3
1,28204,28324,121
0,28325,28344,20
1,28345,28355,11
15,28356,28363,8
1,28364,28425,62
0,28426,30841,2416
