state_code,start_s,end_s,dur_s
1,19006,19056,51
0,19057,19184,128
1,19185,19285,101
15,19286,19291,6
1,19292,19319,28
0,19320,20148,829
1,20149,20221,73
15,20222,20225,4
1,20226,20276,51
0,20277,20313,37
1,20314,20346,33
15,20347,20350,4
1,20351,20388,38
15,20389,20392,4
1,20393,20441,49
0,20442,20481,40
1,20482,20494,13
15,20495,20497,3
1,20498,20541,44
15,20542,20543,2
1,20544,20574,31
15,20575,20578,4
1,20579,20628,50
15,20629,20631,3
1,20632,20676,45
15,20677,20680,4
1,20681,20737,57
0,20738,21246,509
1,21247,21314,68
15,21315,21316,2
1,21317,21338,22
15,21339,21343,5
1,21344,21396,53
15,21397,21401,5
1,21402,21433,32
15,21434,21436,3
1,21437,21506,70
2,21507,21541,35
0,21542,21586,45
1,21587,21636,50
15,21637,21639,3
1,21640,21680,41
15,21681,21683,3
1,21684,21705,22
15,21706,21707,2
1,21708,21746,39
15,21747,21748,2
1,21749,21771,23
15,21772,21780,9
1,21781,21792,12
15,21793,21795,3
1,21796,21810,15
15,21811,21813,3
1,21814,21843,30
15,21844,21845,2
1,21846,21860,15
2,21861,21945,85
15,21946,21954,9
1,21955,21977,23
15,21978,21980,3
1,21981,21990,10
15,21991,21994,4
1,21995,22024,30
15,22025,22031,7
1,22032,22067,36
15,22068,22070,3
1,22071,22116,46
15,22117,22120,4
1,22121,22156,36
15,22157,22160,4
1,22161,22198,38
2,22199,22220,22
15,22221,22232,12
1,22233,22255,23
15,22256,22262,7
1,22263,22293,31
15,22294,22297,4
1,22298,22325,28
15,22326,22328,3
1,22329,22367,39
2,22368,22402,35
0,22403,22424,22
1,22425,22507,83
2,22508,22585,78
0,22586,22603,18
1,22604,22618,15
15,22619,22623,5
1,22624,22678,55
15,22679,22682,4
1,22683,22755,73
15,22756,22764,9
1,22765,22828,64
15,22829,22834,6
1,22835,22875,41
15,22876,22879,4
1,22880,22892,13
15,22893,22897,5
1,22898,22942,45
2,22943,23015,73
15,23016,23024,9
1,23025,23058,34
15,23059,23065,7
1,23066,23138,73
15,23139,23143,5
1,23144,23165,22
15,23166,23173,8
1,23174,23217,44
15,23218,23221,4
1,23222,23233,12
15,23234,23238,5
1,23239,23276,38
0,23277,23313,37
1,23314,23344,31
15,23345,23352,8
1,23353,23389,37
15,23390,23393,4
1,23394,23431,38
2,23432,23538,107
15,23539,23541,3
1,23542,23628,87
2,23629,23791,163
0,23792,24707,916
1,24708,24722,15
15,24723,24735,13
1,24736,24772,37
15,24773,24785,13
1,24786,24854,69
15,24855,24858,4
1,24859,24902,44
15,24903,24907,5
1,24908,25010,103
0,25011,25036,26
1,25037,25171,135
0,25172,25192,21
1,25193,25257,65
15,25258,25263,6
1,25264,25311,48
15,25312,25316,5
1,25317,25354,38
15,25355,25359,5
1,25360,25393,34
15,25394,25400,7
1,25401,25419,19
15,25420,25425,6
1,25426,25472,47
15,25473,25476,4
1,25477,25507,31
0,25508,25557,50
2,25558,25583,26
0,25584,25841,258
1,25842,25943,102
15,25944,25952,9
1,25953,26095,143
15,26096,26104,9
1,26105,26182,78
2,26183,26268,86
0,26269,26383,115
1,26384,26426,43
15,26427,26432,6
1,26433,26500,68
15,26501,26505,5
1,26506,26574,69
15,26575,26584,10
1,26585,26634,50
15,26635,26640,6
1,26641,26676,36
15,26677,26682,6
1,26683,26740,58
15,26741,26747,7
1,26748,26812,65
2,26813,26902,90
0,26903,27301,399
1,27302,27340,39
15,27341,27343,3
1,27344,27401,58
15,27402,27409,8
1,27410,27485,76
15,27486,27489,4
1,27490,27522,33
15,27523,27526,4
1,27527,27548,22
15,27549,27553,5
1,27554,27599,46
0,27600,27618,19
1,27619,27661,43
15,27662,27675,14
1,27676,27817,142
15,27818,27821,4
1,27822,27911,90
2,27912,27984,73
0,27985,28016,32
1,28017,28098,82
15,28099,28104,6
1,28105,28186,82
15,28187,28190,4
1,28191,28289,99
2,28290,28418,129
0,28419,28513,95
1,28514,28550,37
15,28551,28559,9
1,28560,28595,36
15,28596,28600,5
1,28601,28613,13
15,28614,28620,7
1,28621,28662,42
15,28663,28671,9
1,28672,28709,38
15,28710,28714,5
1,28715,28797,83
15,28798,28799,2
1,28800,28805,6
2,28806,28919,114
0,28920,28998,79
1,28999,29044,46
15,29045,29048,4
1,29049,29075,27
15,29076,29078,3
1,29079,29138,60
15,29139,29143,5
1,29144,29192,49
15,29193,29201,9
1,29202,29229,28
0,29230,29256,27
1,29257,29349,93
15,29350,29357,8
1,29358,29471,114
2,29472,29501,30
15,29502,29509,8
