hour_idx,hour_start_s,dur_s,bouts_per_h,mean_bout_dur_s,state,file,date,condition,mouse,genotype
0,0,107,15,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
1,3600,180,25,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
2,7200,172,22,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
3,10800,85,15,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
4,14400,143,25,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
5,18000,119,23,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
6,21600,208,38,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
7,25200,180,29,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
8,28800,80,12,NaN,MA,20251007-ambtemp-mouse4-WT_scored_scores_1Hz.csv,20251007,ambtemp,mouse4,WT
0,0,2017,4,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
1,3600,1774,5,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
2,7200,1679,10,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
3,10800,498,9,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
4,14400,859,6,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
5,18000,2441,6,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
6,21600,1234,6,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
7,25200,1247,14,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
8,28800,982,6,NaN,WK,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
0,0,1055,25,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
1,3600,1231,28,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
2,7200,1528,51,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
3,10800,1994,63,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
4,14400,2051,83,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
5,18000,816,21,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
6,21600,1692,51,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
7,25200,1711,53,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
8,28800,946,20,NaN,NREM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
0,0,406,3,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
1,3600,492,4,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
2,7200,227,4,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
3,10800,800,9,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
4,14400,381,5,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
5,18000,281,4,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
6,21600,456,3,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
7,25200,460,6,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
8,28800,173,3,NaN,REM,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
0,0,122,21,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
1,3600,103,22,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
2,7200,166,41,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
3,10800,308,55,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
4,14400,309,77,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
5,18000,62,16,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
6,21600,218,44,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
7,25200,182,40,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
8,28800,92,13,NaN,MA,20251007-baseline-mouse10-APP_scored_scores_1Hz.csv,20251007,baseline,mouse10,APP
0,0,3348,1,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
1,3600,1544,10,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
2,7200,1966,4,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
3,10800,918,8,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
4,14400,659,5,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
5,18000,1737,5,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
6,21600,287,6,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
7,25200,2136,2,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
8,28800,1112,6,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
9,32400,394,4,NaN,WK,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
0,0,248,4,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
1,3600,1804,43,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
2,7200,1294,23,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
3,10800,2053,61,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
4,14400,2207,53,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
5,18000,1325,25,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
6,21600,2263,47,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
7,25200,1143,27,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
8,28800,1658,34,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
9,32400,1035,17,NaN,NREM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
0,0,0,0,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
1,3600,120,3,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
2,7200,214,3,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
3,10800,422,4,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
4,14400,537,4,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
5,18000,390,2,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
6,21600,813,8,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
7,25200,199,2,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
8,28800,666,6,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
9,32400,192,4,NaN,REM,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
0,0,4,2,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
1,3600,132,33,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
2,7200,126,19,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
3,10800,207,53,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
4,14400,197,47,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
5,18000,148,20,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
6,21600,237,41,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
7,25200,122,24,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
8,28800,164,28,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
9,32400,99,15,NaN,MA,20251008-ambtemp-mouse10-APP_scored_scores_1Hz.csv,20251008,ambtemp,mouse10,APP
0,0,1524,10,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
1,3600,1519,8,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
2,7200,1572,5,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
3,10800,823,8,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
4,14400,730,8,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
5,18000,2481,5,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
6,21600,1038,8,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
7,25200,2696,4,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
8,28800,17,0,NaN,WK,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
0,0,1796,53,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
1,3600,1791,55,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
2,7200,1710,32,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
3,10800,1964,42,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
4,14400,2285,35,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
5,18000,1094,9,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
6,21600,2002,46,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
7,25200,763,20,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
8,28800,0,0,NaN,NREM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
0,0,138,3,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
1,3600,181,2,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
2,7200,209,2,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
3,10800,710,6,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
4,14400,460,5,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
5,18000,0,0,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
6,21600,390,5,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
7,25200,86,2,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
8,28800,0,0,NaN,REM,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
0,0,142,43,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
1,3600,109,47,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
2,7200,109,26,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
3,10800,103,35,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
4,14400,125,26,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
5,18000,25,4,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
6,21600,170,38,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
7,25200,55,17,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
8,28800,0,0,NaN,MA,20251009-ambtemp-mouse3-APP_scored_scores_1Hz.csv,20251009,ambtemp,mouse3,APP
0,0,988,10,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
1,3600,2275,2,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
2,7200,2717,2,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
3,10800,239,3,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
4,14400,923,3,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
5,18000,2237,7,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
6,21600,1387,2,NaN,WK,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
0,0,2013,33,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
1,3600,1129,32,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
2,7200,802,23,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
3,10800,2642,54,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
4,14400,2150,40,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
5,18000,1116,14,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
6,21600,297,5,NaN,NREM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
0,0,508,8,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
1,3600,138,3,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
2,7200,36,1,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
3,10800,555,6,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
4,14400,423,5,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
5,18000,214,3,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
6,21600,33,1,NaN,REM,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
0,0,91,24,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
1,3600,58,30,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
2,7200,45,20,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
3,10800,164,51,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
4,14400,104,37,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
5,18000,33,7,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
6,21600,14,4,NaN,MA,20251011-baseline-mouse3-APP_scored_scores_1Hz.csv,20251011,baseline,mouse3,APP
0,0,800,8,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
1,3600,877,14,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
2,7200,3016,2,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
3,10800,969,8,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
4,14400,2239,1,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
5,18000,972,7,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
6,21600,739,9,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
7,25200,1705,7,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
8,28800,951,8,NaN,WK,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
0,0,2081,28,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
1,3600,2146,33,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
2,7200,544,9,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
3,10800,1891,28,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
4,14400,1175,14,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
5,18000,1923,31,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
6,21600,2067,36,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
7,25200,1491,17,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
8,28800,1356,19,NaN,NREM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
0,0,578,5,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
1,3600,441,6,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
2,7200,0,0,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
3,10800,564,5,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
4,14400,104,1,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
5,18000,530,5,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
6,21600,600,6,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
7,25200,301,3,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
8,28800,312,3,NaN,REM,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
0,0,141,21,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
1,3600,136,19,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
2,7200,40,6,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
3,10800,176,21,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
4,14400,82,12,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
5,18000,175,24,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
6,21600,194,28,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
7,25200,103,9,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
8,28800,116,12,NaN,MA,20251012-baseline-mouse12-WT_scored_scores_1Hz.csv,20251012,baseline,mouse12,WT
0,0,3118,1,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
1,3600,1391,14,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
2,7200,2188,6,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
3,10800,1280,6,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
4,14400,354,8,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
5,18000,467,7,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
6,21600,520,10,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
7,25200,1675,8,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
8,28800,1054,4,NaN,WK,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
0,0,465,4,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
1,3600,1834,28,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
2,7200,996,16,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
3,10800,1883,28,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
4,14400,2606,54,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
5,18000,2569,40,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
6,21600,2311,26,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
7,25200,1521,22,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
8,28800,713,9,NaN,NREM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
0,0,0,0,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
1,3600,289,6,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
2,7200,362,4,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
3,10800,337,5,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
4,14400,437,4,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
5,18000,393,6,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
6,21600,634,7,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
7,25200,300,4,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
8,28800,224,3,NaN,REM,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
0,0,17,3,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
1,3600,86,15,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
2,7200,54,10,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
