bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
49,0,WAKE,5482,50,5481,50,-5431,2.08901,2.08901,0,0,1,1.179336,1.179336,0,0,1,NaN,,0
50,1,NREM,5490,51,5489,51,-5438,0.838879,0.838879,0,0,1,1.14155,1.14155,0,0,1,NaN,,0
51,0,WAKE,5556,52,5555,52,-5503,1.080418,1.080418,0,0,1,1.213795,1.213795,0,0,1,NaN,,0
52,1,NREM,5566,53,5565,53,-5512,1.311478,1.311478,0,0,1,1.302132,1.302132,0,0,1,NaN,,0
53,0,WAKE,5646,54,5645,54,-5591,1.910312,1.910312,0,0,1,1.377424,1.377424,0,0,1,NaN,,0
54,1,NREM,5654,55,5653,55,-5598,1.310705,1.310705,0,0,1,1.328487,1.328487,0,0,1,NaN,,0
55,0,WAKE,5702,56,5701,56,-5645,1.600203,1.600203,0,0,1,1.167554,1.167554,0,0,1,NaN,,0
56,1,NREM,5713,57,5712,57,-5655,1.924528,1.924528,0,0,1,1.143475,1.143475,0,0,1,NaN,,0
57,2,REM,5759,58,5758,58,-5700,1.248171,1.248171,0,0,1,1.041173,1.041173,0,0,1,NaN,,0
58,0,WAKE,5852,59,5851,59,-5792,-0.08820193,-0.08820193,0,0,1,0.1459229,0.1459229,0,0,1,NaN,,0
59,1,NREM,5871,60,5870,60,-5810,0.7400473,0.7400473,0,0,1,0.2651885,0.2651885,0,0,1,NaN,,0
60,0,WAKE,5916,61,5915,61,-5854,1.333145,1.333145,0,0,1,0.7236232,0.7236232,0,0,1,NaN,,0
61,1,NREM,5925,62,5924,62,-5862,1.637268,1.637268,0,0,1,0.7470949,0.7470949,0,0,1,NaN,,0
62,0,WAKE,5970,63,5969,63,-5906,1.570774,1.570774,0,0,1,1.086504,1.086504,0,0,1,NaN,,0
63,1,NREM,5976,64,5975,64,-5911,1.146215,1.146215,0,0,1,1.119057,1.119057,0,0,1,NaN,,0
64,0,WAKE,6078,65,6077,65,-6012,1.41237,1.41237,0,0,1,1.188673,1.188673,0,0,1,NaN,,0
65,1,NREM,6096,66,6095,66,-6029,2.219918,2.219918,0,0,1,1.112211,1.112211,0,0,1,NaN,,0
66,2,REM,6136,67,6135,67,-6068,1.304839,1.304839,0,0,1,0.9742764,0.9742764,0,0,1,NaN,,0
67,0,WAKE,6278,68,6277,68,-6209,-0.8744502,-0.8744502,0,0,1,0.3089111,0.3089111,0,0,1,NaN,,0
68,1,NREM,6410,69,6409,69,-6340,3.891685,3.891685,0,0,1,2.721786,2.721786,0,0,1,NaN,,0
69,0,WAKE,6524,70,6523,70,-6453,1.156177,1.156177,0,0,1,2.194386,2.194386,0,0,1,NaN,,0
70,1,NREM,7121,71,7120,71,-7049,1.660884,1.660884,0,0,1,1.961575,1.961575,0,0,1,NaN,,0
71,0,WAKE,7141,72,7140,72,-7068,1.260422,1.260422,0,0,1,1.588806,1.588806,0,0,1,NaN,,0
72,1,NREM,7157,73,7156,73,-7083,1.605012,1.605012,0,0,1,1.360571,1.360571,0,0,1,NaN,,0
73,0,WAKE,7325,74,7324,74,-7250,1.081672,1.081672,0,0,1,1.12544,1.12544,0,0,1,NaN,,0
74,1,NREM,7344,75,7343,75,-7268,1.960587,1.960587,0,0,1,1.120374,1.120374,0,0,1,NaN,,0
75,0,WAKE,7460,76,7459,76,-7383,0.8816639,0.8816639,0,0,1,0.504281,0.504281,0,0,1,NaN,,0
76,1,NREM,7472,77,7471,77,-7394,0.4098255,0.4098255,0,0,1,0.4896302,0.4896302,0,0,1,NaN,,0
77,0,WAKE,7494,78,7493,78,-7415,0.5247449,0.5247449,0,0,1,0.459595,0.459595,0,0,1,NaN,,0
78,1,NREM,7502,79,7501,79,-7422,0.1045393,0.1045393,0,0,1,0.4371437,0.4371437,0,0,1,NaN,,0
79,2,REM,7572,80,7571,80,-7491,0.5204273,0.5204273,0,0,1,0.3877844,0.3877844,0,0,1,NaN,,0
80,0,WAKE,7672,81,7671,81,-7590,-1.765985,-1.765985,0,0,1,-0.7577876,-0.7577876,0,0,1,NaN,,0
81,1,NREM,7680,82,7679,82,-7597,-0.01191875,-0.01191875,0,0,1,-0.6745101,-0.6745101,0,0,1,NaN,,0
82,0,WAKE,7795,83,7794,83,-7711,2.072678,2.072678,0,0,1,0.431729,0.431729,0,0,1,NaN,,0
83,1,NREM,7816,84,7815,84,-7731,0.3465711,0.3465711,0,0,1,0.5766988,0.5766988,0,0,1,NaN,,0
84,0,WAKE,7903,85,7902,85,-7817,-0.04916997,-0.04916997,0,0,1,0.5514609,0.5514609,0,0,1,NaN,,0
85,1,NREM,7913,86,7912,86,-7826,0.6967673,0.6967673,0,0,1,0.5815496,0.5815496,0,0,1,NaN,,0
86,0,WAKE,8019,87,8018,87,-7931,1.622737,1.622737,0,0,1,0.795365,0.795365,0,0,1,NaN,,0
87,1,NREM,8029,88,8028,88,-7940,1.840649,1.840649,0,0,1,0.7263606,0.7263606,0,0,1,NaN,,0
88,0,WAKE,8075,89,8074,89,-7985,0.2581352,0.2581352,0,0,1,0.7100375,0.7100375,0,0,1,NaN,,0
89,1,NREM,8086,90,8085,90,-7995,1.849566,1.849566,0,0,1,0.6916482,0.6916482,0,0,1,NaN,,0
90,2,REM,8280,91,8279,91,-8188,-0.2479982,-0.2479982,0,0,1,-0.1297153,-0.1297153,0,0,1,NaN,,0
91,0,WAKE,8484,92,8483,92,-8391,-4.288798,-4.288798,0,0,1,-2.617268,-2.617268,0,0,1,NaN,,0
92,1,NREM,8533,93,8532,93,-8439,-1.008641,-1.008641,0,0,1,-1.008649,-1.008649,0,0,1,NaN,,0
93,0,WAKE,8570,94,8569,94,-8475,-0.3698004,-0.3698004,0,0,1,-0.4186613,-0.4186613,0,0,1,NaN,,0
94,1,NREM,8581,95,8580,95,-8485,-0.07371287,-0.07371287,0,0,1,-0.2210942,-0.2210942,0,0,1,NaN,,0
95,0,WAKE,8653,96,8652,96,-8556,-0.225748,-0.225748,0,0,1,0.4250259,0.4250259,0,0,1,NaN,,0
96,1,NREM,8660,97,8659,97,-8562,1.29559,1.29559,0,0,1,0.4274056,0.4274056,0,0,1,NaN,,0
97,0,WAKE,8793,98,8792,98,-8694,1.635514,1.635514,0,0,1,0.6316247,0.6316247,0,0,1,NaN,,0
98,1,NREM,8897,99,8896,99,-8797,0.6265168,0.6265168,0,0,1,1.176221,1.176221,0,0,1,NaN,,0
99,0,WAKE,8991,100,8990,100,-8890,2.00233,2.00233,0,0,1,1.287237,1.287237,0,0,1,NaN,,0
100,1,NREM,8998,101,8997,101,-8896,1.644197,1.644197,0,0,1,1.245192,1.245192,0,0,1,NaN,,0
101,0,WAKE,9125,102,9124,102,-9022,0.2321261,0.2321261,0,0,1,0.3576224,0.3576224,0,0,1,NaN,,0
102,1,NREM,9135,103,9134,103,-9031,0.6483939,0.6483939,0,0,1,0.2109661,0.2109661,0,0,1,NaN,,0
103,0,WAKE,9145,104,9144,104,-9040,1.129565,1.129565,0,0,1,0.06701107,0.06701107,0,0,1,NaN,,0
104,1,NREM,9157,105,9156,105,-9051,0.1380245,0.1380245,0,0,1,-0.08881175,-0.08881175,0,0,1,NaN,,0
105,2,REM,9239,106,9238,106,-9132,-0.8110653,-0.8110653,0,0,1,-0.716139,-0.716139,0,0,1,NaN,,0
106,0,WAKE,9311,107,9310,107,-9203,-1.843936,-1.843936,0,0,1,-1.074162,-1.074162,0,0,1,NaN,,0
107,1,NREM,9319,108,9318,108,-9210,0.1484708,0.1484708,0,0,1,-1.072073,-1.072073,0,0,1,NaN,,0
108,0,WAKE,9347,109,9346,109,-9237,-0.2377532,-0.2377532,0,0,1,-1.243085,-1.243085,0,0,1,NaN,,0
109,1,NREM,9357,110,9356,110,-9246,-1.363414,-1.363414,0,0,1,-1.317248,-1.317248,0,0,1,NaN,,0
110,0,WAKE,9474,111,9473,111,-9362,0.7006543,0.7006543,0,0,1,-0.6375795,-0.6375795,0,0,1,NaN,,0
111,1,NREM,9491,112,9490,112,-9378,0.7408538,0.7408538,0,0,1,-0.5033457,-0.5033457,0,0,1,NaN,,0
112,0,WAKE,9526,113,9525,113,-9412,0.3469597,0.3469597,0,0,1,-0.3915028,-0.3915028,0,0,1,NaN,,0
113,1,NREM,9541,114,9540,114,-9426,-0.1551177,-0.1551177,0,0,1,-0.4297259,-0.4297259,0,0,1,NaN,,0
114,0,WAKE,9589,115,9588,115,-9473,0.4589493,0.4589493,0,0,1,-0.2656705,-0.2656705,0,0,1,NaN,,0
115,1,NREM,9603,116,9602,116,-9486,0.5097472,0.5097472,0,0,1,-0.2041492,-0.2041492,0,0,1,NaN,,0
116,0,WAKE,9648,117,9647,117,-9530,1.085002,1.085002,0,0,1,0.1408019,0.1408019,0,0,1,NaN,,0
117,1,NREM,9662,118,9661,118,-9543,0.6168984,0.6168984,0,0,1,0.2828332,0.2828332,0,0,1,NaN,,0
118,0,WAKE,9683,119,9682,119,-9563,0.3709689,0.3709689,0,0,1,0.3765438,0.3765438,0,0,1,NaN,,0
119,1,NREM,9689,120,9688,120,-9568,0.4682788,0.4682788,0,0,1,0.34685,0.34685,0,0,1,NaN,,0
120,2,REM,9798,121,9797,121,-9676,0.1454445,0.1454445,0,0,1,-0.1928764,-0.1928764,0,0,1,NaN,,0
121,0,WAKE,9853,122,9852,122,-9730,-1.384272,-1.384272,0,0,1,-0.1602976,-0.1602976,0,0,1,NaN,,0
122,1,NREM,9884,123,9883,123,-9760,0.3735006,0.3735006,0,0,1,0.01047082,0.01047082,0,0,1,NaN,,0
123,0,WAKE,9915,124,9914,124,-9790,1.224838,1.224838,0,0,1,-0.3408919,-0.3408919,0,0,1,NaN,,0
124,1,NREM,9919,125,9918,125,-9793,0.6962869,0.6962869,0,0,1,-0.388098,-0.388098,0,0,1,NaN,,0
125,0,WAKE,10009,126,10008,126,-9882,-0.5784216,-0.5784216,0,0,1,-0.6457402,-0.6457402,0,0,1,NaN,,0
126,1,NREM,10019,127,10018,127,-9891,0.2575989,0.2575989,0,0,1,-0.6556596,-0.6556596,0,0,1,NaN,,0
