bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
82,1,NREM,5521,83,5520,83,-5437,-0.9346747,-0.9346747,0,0,1,-1.09797,-1.09797,0,0,1,NaN,,0
83,0,WAKE,5553,84,5552,84,-5468,-0.4540024,-0.4540024,0,0,1,-1.073741,-1.073741,0,0,1,NaN,,0
84,1,NREM,5558,85,5557,85,-5472,0.7204152,0.7204152,0,0,1,-1.070256,-1.070256,0,0,1,NaN,,0
85,0,WAKE,5631,86,5630,86,-5544,-0.1313567,-0.1313567,0,0,1,-1.100066,-1.100066,0,0,1,NaN,,0
86,1,NREM,5638,87,5637,87,-5550,-0.733097,-0.733097,0,0,1,-1.059986,-1.059986,0,0,1,NaN,,0
87,0,WAKE,5698,88,5697,88,-5609,-0.2722187,-0.2722187,0,0,1,-0.6467582,-0.6467582,0,0,1,NaN,,0
88,1,NREM,5706,89,5705,89,-5616,0.1687221,0.1687221,0,0,1,-0.6585984,-0.6585984,0,0,1,NaN,,0
89,2,REM,5775,90,5774,90,-5684,-1.303507,-1.303507,0,0,1,-1.188467,-1.188467,0,0,1,NaN,,0
90,0,WAKE,5893,91,5892,91,-5801,-0.1759825,-0.1759825,0,0,1,-0.6024648,-0.6024648,0,0,1,NaN,,0
91,1,NREM,5901,92,5900,92,-5808,3.858474,3.858474,0,0,1,-0.1750672,-0.1750672,0,0,1,NaN,,0
92,0,WAKE,5994,93,5993,93,-5900,2.678178,2.678178,0,0,1,2.350942,2.350942,0,0,1,NaN,,0
93,1,NREM,6002,94,6001,94,-5907,2.987422,2.987422,0,0,1,2.247719,2.247719,0,0,1,NaN,,0
94,0,WAKE,6014,95,6013,95,-5918,4.394265,4.394265,0,0,1,2.103556,2.103556,0,0,1,NaN,,0
95,1,NREM,6019,96,6018,96,-5922,3.196345,3.196345,0,0,1,2.044237,2.044237,0,0,1,NaN,,0
96,0,WAKE,6046,97,6045,97,-5948,2.291633,2.291633,0,0,1,1.620466,1.620466,0,0,1,NaN,,0
97,1,NREM,6051,98,6050,98,-5952,3.534524,3.534524,0,0,1,1.511976,1.511976,0,0,1,NaN,,0
98,0,WAKE,6099,99,6098,99,-5999,0.4481323,0.4481323,0,0,1,0.8094717,0.8094717,0,0,1,NaN,,0
99,1,NREM,6106,100,6105,100,-6005,3.279515,3.279515,0,0,1,0.7965136,0.7965136,0,0,1,NaN,,0
100,0,WAKE,6140,101,6139,101,-6038,1.515376,1.515376,0,0,1,0.7430784,0.7430784,0,0,1,NaN,,0
101,1,NREM,6145,102,6144,102,-6042,1.526429,1.526429,0,0,1,0.7202431,0.7202431,0,0,1,NaN,,0
102,0,WAKE,6214,103,6213,103,-6110,-0.4124285,-0.4124285,0,0,1,-0.01949388,-0.01949388,0,0,1,NaN,,0
103,1,NREM,6222,104,6221,104,-6117,0.442863,0.442863,0,0,1,-0.1230453,-0.1230453,0,0,1,NaN,,0
104,0,WAKE,6268,105,6267,105,-6162,-0.8258787,-0.8258787,0,0,1,-0.2153614,-0.2153614,0,0,1,NaN,,0
105,1,NREM,6286,106,6285,106,-6179,-0.5033692,-0.5033692,0,0,1,-0.2006508,-0.2006508,0,0,1,NaN,,0
106,0,WAKE,6388,107,6387,107,-6280,-0.6981834,-0.6981834,0,0,1,0.04039086,0.04039086,0,0,1,NaN,,0
107,1,NREM,6400,108,6399,108,-6291,0.8673247,0.8673247,0,0,1,0.08628742,0.08628742,0,0,1,NaN,,0
108,0,WAKE,6447,109,6446,109,-6337,-0.2712804,-0.2712804,0,0,1,0.001172067,0.001172067,0,0,1,NaN,,0
109,1,NREM,6454,110,6453,110,-6343,-0.7855321,-0.7855321,0,0,1,-0.06497769,-0.06497769,0,0,1,NaN,,0
110,2,REM,6478,111,6477,111,-6366,-0.263395,-0.263395,0,0,1,-0.2906851,-0.2906851,0,0,1,NaN,,0
111,0,WAKE,6616,112,6615,112,-6503,-3.837368,-3.837368,0,0,1,-1.962456,-1.962456,0,0,1,NaN,,0
112,1,NREM,6640,113,6639,113,-6526,-1.812397,-1.812397,0,0,1,-0.6690246,-0.6690246,0,0,1,NaN,,0
113,0,WAKE,6700,114,6699,114,-6585,5.111,5.111,0,0,1,2.63026,2.63026,0,0,1,NaN,,0
114,1,NREM,6708,115,6707,115,-6592,4.268659,4.268659,0,0,1,2.945093,2.945093,0,0,1,NaN,,0
115,0,WAKE,6792,116,6791,116,-6675,5.86434,5.86434,0,0,1,4.711877,4.711877,0,0,1,NaN,,0
116,1,NREM,6806,117,6805,117,-6688,5.896511,5.896511,0,0,1,4.460441,4.460441,0,0,1,NaN,,0
117,0,WAKE,6848,118,6847,118,-6729,3.316706,3.316706,0,0,1,3.373616,3.373616,0,0,1,NaN,,0
118,1,NREM,7156,119,7155,119,-7036,0.6553629,0.6553629,0,0,1,0.5561948,0.5561948,0,0,1,NaN,,0
119,0,WAKE,7233,120,7232,120,-7112,2.795397,2.795397,0,0,1,0.4876216,0.4876216,0,0,1,NaN,,0
120,1,NREM,7241,121,7240,121,-7119,2.729584,2.729584,0,0,1,0.4641308,0.4641308,0,0,1,NaN,,0
121,0,WAKE,7294,122,7293,122,-7171,3.35742,3.35742,0,0,1,1.054308,1.054308,0,0,1,NaN,,0
122,1,NREM,7306,123,7305,123,-7182,0.8600978,0.8600978,0,0,1,1.339887,1.339887,0,0,1,NaN,,0
123,2,REM,7333,124,7332,124,-7208,2.61838,2.61838,0,0,1,1.562132,1.562132,0,0,1,NaN,,0
124,0,WAKE,7365,125,7364,125,-7239,-0.209896,-0.209896,0,0,1,1.050562,1.050562,0,0,1,NaN,,0
125,1,NREM,7730,126,7729,126,-7603,3.305944,3.305944,0,0,1,2.293347,2.293347,0,0,1,NaN,,0
126,0,WAKE,7821,127,7820,127,-7693,1.064089,1.064089,0,0,1,0.5923108,0.5923108,0,0,1,NaN,,0
127,1,NREM,7829,128,7828,128,-7700,2.525761,2.525761,0,0,1,0.4561481,0.4561481,0,0,1,NaN,,0
128,0,WAKE,7871,129,7870,129,-7741,0.4853058,0.4853058,0,0,1,-0.03946393,-0.03946393,0,0,1,NaN,,0
129,1,NREM,7892,130,7891,130,-7761,2.343242,2.343242,0,0,1,-0.177104,-0.177104,0,0,1,NaN,,0
130,0,WAKE,8109,131,8108,131,-7977,0.2172081,0.2172081,0,0,1,0.6903312,0.6903312,0,0,1,NaN,,0
131,1,NREM,8256,132,8255,132,-8123,0.9687756,0.9687756,0,0,1,0.3546191,0.3546191,0,0,1,NaN,,0
132,0,WAKE,8337,133,8336,133,-8203,-1.015829,-1.015829,0,0,1,-0.8901728,-0.8901728,0,0,1,NaN,,0
133,1,NREM,8341,134,8340,134,-8206,1.689522,1.689522,0,0,1,-0.911843,-0.911843,0,0,1,NaN,,0
