bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
14,1,NREM,6687,14,6686,14,-6672,-3.439687,-3.439687,0,0,1,-2.506876,-2.506876,0,0,1,NaN,,0
15,0,WAKE,7295,15,7294,15,-7279,0.5010062,0.5010062,0,0,1,1.106348,1.106348,0,0,1,NaN,,0
16,1,NREM,10594,16,10593,16,-10577,0.5886809,0.5886809,0,0,1,-0.5197338,-0.5197338,0,0,1,NaN,,0
17,2,REM,11107,17,11106,17,-11089,-1.074084,-1.074084,0,0,1,-2.762124,-2.762124,0,0,1,NaN,,0
18,0,WAKE,11235,18,11234,18,-11216,-8.454395,-8.454395,0,0,1,-3.896189,-3.896189,0,0,1,NaN,,0
19,1,NREM,11446,19,11445,19,-11426,-0.6911628,-0.6911628,0,0,1,-0.4383004,-0.4383004,0,0,1,NaN,,0
20,2,REM,11729,20,11728,20,-11708,-0.4939175,-0.4939175,0,0,1,-1.876864,-1.876864,0,0,1,NaN,,0
21,0,WAKE,11842,21,11841,21,-11820,-3.330254,-3.330254,0,0,1,-3.750168,-3.750168,0,0,1,NaN,,0
22,1,NREM,11917,22,11916,22,-11894,-0.6398715,-0.6398715,0,0,1,-1.86732,-1.86732,0,0,1,NaN,,0
23,2,REM,12200,23,12199,23,-12176,-2.291516,-2.291516,0,0,1,-3.097062,-3.097062,0,0,1,NaN,,0
24,0,WAKE,12366,24,12365,24,-12341,-7.426251,-7.426251,0,0,1,-5.180657,-5.180657,0,0,1,NaN,,0
25,1,NREM,12504,25,12503,25,-12478,1.610793,1.610793,0,0,1,0.2197996,0.2197996,0,0,1,NaN,,0
26,0,WAKE,12723,26,12722,26,-12696,1.225367,1.225367,0,0,1,-0.01279263,-0.01279263,0,0,1,NaN,,0
27,1,NREM,12763,27,12762,27,-12735,1.011582,1.011582,0,0,1,0.1355496,0.1355496,0,0,1,NaN,,0
28,0,WAKE,12913,28,12912,28,-12884,1.186706,1.186706,0,0,1,-1.277501,-1.277501,0,0,1,NaN,,0
29,1,NREM,12925,29,12924,29,-12895,1.924329,1.924329,0,0,1,-0.9658456,-0.9658456,0,0,1,NaN,,0
30,2,REM,13193,30,13192,30,-13162,-0.9077494,-0.9077494,0,0,1,-0.5626531,-0.5626531,0,0,1,NaN,,0
31,0,WAKE,13253,31,13252,31,-13221,-5.827497,-5.827497,0,0,1,-0.5195237,-0.5195237,0,0,1,NaN,,0
32,1,NREM,13536,32,13535,32,-13503,2.09718,2.09718,0,0,1,0.6696024,0.6696024,0,0,1,NaN,,0
33,0,WAKE,13665,33,13664,33,-13631,1.408829,1.408829,0,0,1,-0.3835695,-0.3835695,0,0,1,NaN,,0
34,1,NREM,13671,34,13670,34,-13636,2.440712,2.440712,0,0,1,-0.4658732,-0.4658732,0,0,1,NaN,,0
35,0,WAKE,13794,35,13793,35,-13758,-1.216986,-1.216986,0,0,1,-0.9419404,-0.9419404,0,0,1,NaN,,0
36,1,NREM,13804,36,13803,36,-13767,-1.529171,-1.529171,0,0,1,-0.9651552,-0.9651552,0,0,1,NaN,,0
37,0,WAKE,13869,37,13868,37,-13831,-1.702299,-1.702299,0,0,1,0.10312,0.10312,0,0,1,NaN,,0
38,1,NREM,15279,38,15278,38,-15240,4.089764,4.089764,0,0,1,2.665982,2.665982,0,0,1,NaN,,0
39,2,REM,15702,39,15701,39,-15662,0.4504785,0.4504785,0,0,1,1.197505,1.197505,0,0,1,NaN,,0
40,0,WAKE,15789,40,15788,40,-15748,1.723557,1.723557,0,0,1,1.06515,1.06515,0,0,1,NaN,,0
41,1,NREM,15816,41,15815,41,-15774,1.068563,1.068563,0,0,1,1.042681,1.042681,0,0,1,NaN,,0
42,0,WAKE,16080,42,16079,42,-16037,3.820541,3.820541,0,0,1,2.268491,2.268491,0,0,1,NaN,,0
43,1,NREM,16101,43,16100,43,-16057,4.60459,4.60459,0,0,1,2.131379,2.131379,0,0,1,NaN,,0
44,0,WAKE,16164,44,16163,44,-16119,-0.5735074,-0.5735074,0,0,1,0.9384438,0.9384438,0,0,1,NaN,,0
45,1,NREM,16171,45,16170,45,-16125,-0.0523224,-0.0523224,0,0,1,1.008873,1.008873,0,0,1,NaN,,0
46,0,WAKE,16280,46,16279,46,-16233,1.265774,1.265774,0,0,1,1.557448,1.557448,0,0,1,NaN,,0
47,1,NREM,16297,47,16296,47,-16249,2.2457,2.2457,0,0,1,1.746625,1.746625,0,0,1,NaN,,0
48,2,REM,16465,48,16464,48,-16416,0.9914647,0.9914647,0,0,1,1.403708,1.403708,0,0,1,NaN,,0
49,0,WAKE,16712,49,16711,49,-16662,-4.247296,-4.247296,0,0,1,-2.425504,-2.425504,0,0,1,NaN,,0
50,1,NREM,16732,50,16731,50,-16681,1.040851,1.040851,0,0,1,-1.859384,-1.859384,0,0,1,NaN,,0
51,0,WAKE,16889,51,16888,51,-16837,4.297488,4.297488,0,0,1,1.898747,1.898747,0,0,1,NaN,,0
52,-1,,16934,52,16933,52,-16881,1.127966,1.127966,0,0,1,1.575,1.575,0,0,1,NaN,,0
53,1,NREM,16935,53,16934,53,-16881,1.142658,1.142658,0,0,1,1.575998,1.575998,0,0,1,NaN,,0
54,-1,,17336,54,17335,54,-17281,2.399457,2.399457,0,0,1,1.857467,1.857467,0,0,1,NaN,,0
55,0,WAKE,17337,55,17336,55,-17281,1.98596,1.98596,0,0,1,1.866263,1.866263,0,0,1,NaN,,0
56,1,NREM,17577,56,17576,56,-17520,2.989147,2.989147,0,0,1,2.254236,2.254236,0,0,1,NaN,,0
57,0,WAKE,17648,57,17647,57,-17590,1.40597,1.40597,0,0,1,1.564668,1.564668,0,0,1,NaN,,0
58,1,NREM,17660,58,17659,58,-17601,0.7826623,0.7826623,0,0,1,1.514235,1.514235,0,0,1,NaN,,0
59,0,WAKE,17764,59,17763,59,-17704,2.558589,2.558589,0,0,1,2.237739,2.237739,0,0,1,NaN,,0
60,1,NREM,17773,60,17772,60,-17712,3.719497,3.719497,0,0,1,2.163733,2.163733,0,0,1,NaN,,0
61,2,REM,17843,61,17842,61,-17781,3.503001,3.503001,0,0,1,1.753526,1.753526,0,0,1,NaN,,0
62,0,WAKE,17995,62,17994,62,-17932,-1.443817,-1.443817,0,0,1,-1.0656,-1.0656,0,0,1,NaN,,0
63,1,NREM,18006,63,18005,63,-17942,2.684451,2.684451,0,0,1,-0.4842731,-0.4842731,0,0,1,NaN,,0
64,0,WAKE,18081,64,18080,64,-18016,-0.1253208,-0.1253208,0,0,1,1.121953,1.121953,0,0,1,NaN,,0
65,1,NREM,18090,65,18089,65,-18024,0.4073897,0.4073897,0,0,1,1.152844,1.152844,0,0,1,NaN,,0
66,0,WAKE,18191,66,18190,66,-18124,2.113323,2.113323,0,0,1,2.626027,2.626027,0,0,1,NaN,,0
67,1,NREM,18204,67,18203,67,-18136,3.840987,3.840987,0,0,1,2.636773,2.636773,0,0,1,NaN,,0
68,0,WAKE,18409,68,18408,68,-18340,3.390728,3.390728,0,0,1,3.193625,3.193625,0,0,1,NaN,,0
69,1,NREM,18448,69,18447,69,-18378,1.363151,1.363151,0,0,1,2.10234,2.10234,0,0,1,NaN,,0
70,2,REM,18582,70,18581,70,-18511,3.167572,3.167572,0,0,1,2.013988,2.013988,0,0,1,NaN,,0
71,0,WAKE,18679,71,18678,71,-18607,-2.284831,-2.284831,0,0,1,0.007684173,0.007684173,0,0,1,NaN,,0
72,1,NREM,18689,72,18688,72,-18616,1.177636,1.177636,0,0,1,0.08034734,0.08034734,0,0,1,NaN,,0
73,2,REM,18924,73,18923,73,-18850,1.568752,1.568752,0,0,1,0.5471502,0.5471502,0,0,1,NaN,,0
74,0,WAKE,18984,74,18983,74,-18909,-2.276861,-2.276861,0,0,1,0.2696319,0.2696319,0,0,1,NaN,,0
75,1,NREM,18999,75,18998,75,-18923,2.022068,2.022068,0,0,1,0.6064343,0.6064343,0,0,1,NaN,,0
76,0,WAKE,19168,76,19167,76,-19091,2.230759,2.230759,0,0,1,1.961872,1.961872,0,0,1,NaN,,0
77,1,NREM,19177,77,19176,77,-19099,3.084178,3.084178,0,0,1,1.996434,1.996434,0,0,1,NaN,,0
78,0,WAKE,19248,78,19247,78,-19169,4.831107,4.831107,0,0,1,2.386571,2.386571,0,0,1,NaN,,0
79,1,NREM,19257,79,19256,79,-19177,3.228882,3.228882,0,0,1,2.369823,2.369823,0,0,1,NaN,,0
80,0,WAKE,19417,80,19416,80,-19336,1.342965,1.342965,0,0,1,1.461996,1.461996,0,0,1,NaN,,0
81,1,NREM,19427,81,19426,81,-19345,-0.5307077,-0.5307077,0,0,1,1.216026,1.216026,0,0,1,NaN,,0
82,2,REM,19591,82,19590,82,-19508,0.1480758,0.1480758,0,0,1,0.3280599,0.3280599,0,0,1,NaN,,0
83,0,WAKE,19642,83,19641,83,-19558,-1.279821,-1.279821,0,0,1,0.2993442,0.2993442,0,0,1,NaN,,0
84,1,NREM,19702,84,19701,84,-19617,1.833896,1.833896,0,0,1,1.380109,1.380109,0,0,1,NaN,,0
85,0,WAKE,19866,85,19865,85,-19780,0.7006778,0.7006778,0,0,1,1.780931,1.780931,0,0,1,NaN,,0
86,1,NREM,19898,86,19897,86,-19811,3.432595,3.432595,0,0,1,2.059081,2.059081,0,0,1,NaN,,0
87,0,WAKE,20058,87,20057,87,-19970,1.815937,1.815937,0,0,1,1.412285,1.412285,0,0,1,NaN,,0
88,1,NREM,20066,88,20065,88,-19977,2.816366,2.816366,0,0,1,1.295244,1.295244,0,0,1,NaN,,0
89,2,REM,20094,89,20093,89,-20004,-0.6645976,-0.6645976,0,0,1,1.205037,1.205037,0,0,1,NaN,,0
90,1,NREM,20113,90,20112,90,-20022,0.1389864,0.1389864,0,0,1,1.239319,1.239319,0,0,1,NaN,,0
91,2,REM,20263,91,20262,91,-20171,1.457891,1.457891,0,0,1,0.8101193,0.8101193,0,0,1,NaN,,0
92,0,WAKE,20329,92,20328,92,-20236,-3.301533,-3.301533,0,0,1,-0.2101984,-0.2101984,0,0,1,NaN,,0
93,1,NREM,20339,93,20338,93,-20245,3.460338,3.460338,0,0,1,0.01889997,0.01889997,0,0,1,NaN,,0
94,0,WAKE,20544,94,20543,94,-20449,0.7302915,0.7302915,0,0,1,2.331988,2.331988,0,0,1,NaN,,0
95,1,NREM,20556,95,20555,95,-20460,3.454489,3.454489,0,0,1,2.194306,2.194306,0,0,1,NaN,,0
96,2,REM,20618,96,20617,96,-20521,1.714188,1.714188,0,0,1,1.205691,1.205691,0,0,1,NaN,,0
97,0,WAKE,20692,97,20691,97,-20594,-0.5470417,-0.5470417,0,0,1,0.1081396,0.1081396,0,0,1,NaN,,0
98,1,NREM,20891,98,20890,98,-20792,3.054835,3.054835,0,0,1,2.097802,2.097802,0,0,1,NaN,,0
99,0,WAKE,20979,99,20978,99,-20879,1.891601,1.891601,0,0,1,1.412032,1.412032,0,0,1,NaN,,0
100,1,NREM,21013,100,21012,100,-20912,-0.2115943,-0.2115943,0,0,1,0.7465785,0.7465785,0,0,1,NaN,,0
101,0,WAKE,21091,101,21090,101,-20989,-0.09166708,-0.09166708,0,0,1,0.3262614,0.3262614,0,0,1,NaN,,0
102,1,NREM,21101,102,21100,102,-20998,1.926675,1.926675,0,0,1,0.2498712,0.2498712,0,0,1,NaN,,0
103,0,WAKE,21256,103,21255,103,-21152,0.3698283,0.3698283,0,0,1,0.6417578,0.6417578,0,0,1,NaN,,0
104,1,NREM,21270,104,21269,104,-21165,0.01386936,0.01386936,0,0,1,0.7737002,0.7737002,0,0,1,NaN,,0
105,0,WAKE,21312,105,21311,105,-21206,3.806481,3.806481,0,0,1,1.950367,1.950367,0,0,1,NaN,,0
106,1,NREM,21801,106,21800,106,-21694,-1.252019,-1.252019,0,0,1,1.293201,1.293201,0,0,1,NaN,,0
107,0,WAKE,21998,107,21997,107,-21890,3.449405,3.449405,0,0,1,3.18323,3.18323,0,0,1,NaN,,0
108,1,NREM,22090,108,22089,108,-21981,1.709362,1.709362,0,0,1,1.702789,1.702789,0,0,1,NaN,,0
109,0,WAKE,22490,109,22489,109,-22380,0.9801886,0.9801886,0,0,1,1.583606,1.583606,0,0,1,NaN,,0
110,1,NREM,22531,110,22530,110,-22420,3.756954,3.756954,0,0,1,1.180694,1.180694,0,0,1,NaN,,0
111,0,WAKE,22632,111,22631,111,-22520,2.369519,2.369519,0,0,1,2.076524,2.076524,0,0,1,NaN,,0
112,1,NREM,22657,112,22656,112,-22544,2.827395,2.827395,0,0,1,1.630037,1.630037,0,0,1,NaN,,0
113,0,WAKE,22781,113,22780,113,-22667,0.7943015,0.7943015,0,0,1,0.961698,0.961698,0,0,1,NaN,,0
114,1,NREM,22791,114,22790,114,-22676,4.587283,4.587283,0,0,1,0.9607804,0.9607804,0,0,1,NaN,,0
115,0,WAKE,22882,115,22881,115,-22766,2.444677,2.444677,0,0,1,0.8657596,0.8657596,0,0,1,NaN,,0
116,1,NREM,22892,116,22891,116,-22775,2.00074,2.00074,0,0,1,0.8745604,0.8745604,0,0,1,NaN,,0
117,0,WAKE,22975,117,22974,117,-22857,-0.9736266,-0.9736266,0,0,1,0.8775017,0.8775017,0,0,1,NaN,,0
118,1,NREM,23000,118,22999,118,-22881,1.88311,1.88311,0,0,1,0.8521557,0.8521557,0,0,1,NaN,,0
119,0,WAKE,23049,119,23048,119,-22929,3.726032,3.726032,0,0,1,1.894472,1.894472,0,0,1,NaN,,0
120,1,NREM,23069,120,23068,120,-22948,2.663646,2.663646,0,0,1,2.12899,2.12899,0,0,1,NaN,,0
121,0,WAKE,23097,121,23096,121,-22975,2.917005,2.917005,0,0,1,2.716203,2.716203,0,0,1,NaN,,0
122,1,NREM,23225,122,23224,122,-23102,5.567363,5.567363,0,0,1,2.634869,2.634869,0,0,1,NaN,,0
123,0,WAKE,23325,123,23324,123,-23201,2.997478,2.997478,0,0,1,1.360693,1.360693,0,0,1,NaN,,0
124,1,NREM,23337,124,23336,124,-23212,0.9163371,0.9163371,0,0,1,1.264228,1.264228,0,0,1,NaN,,0
125,0,WAKE,23443,125,23442,125,-23317,0.7964048,0.7964048,0,0,1,0.9063458,0.9063458,0,0,1,NaN,,0
126,1,NREM,23454,126,23453,126,-23327,2.016166,2.016166,0,0,1,0.7810668,0.7810668,0,0,1,NaN,,0
127,2,REM,23528,127,23527,127,-23400,0.3898873,0.3898873,0,0,1,0.1791351,0.1791351,0,0,1,NaN,,0
128,0,WAKE,23582,128,23581,128,-23453,-1.192351,-1.192351,0,0,1,0.6814252,0.6814252,0,0,1,NaN,,0
129,1,NREM,24824,129,24823,129,-24694,2.46249,2.46249,0,0,1,1.419304,1.419304,0,0,1,NaN,,0
130,0,WAKE,24895,130,24894,130,-24764,4.131612,4.131612,0,0,1,1.529042,1.529042,0,0,1,NaN,,0
131,1,NREM,24921,131,24920,131,-24789,3.412508,3.412508,0,0,1,1.127533,1.127533,0,0,1,NaN,,0
132,0,WAKE,25028,132,25027,132,-24895,4.100288,4.100288,0,0,1,1.249534,1.249534,0,0,1,NaN,,0
133,1,NREM,25057,133,25056,133,-24923,3.321861,3.321861,0,0,1,1.683845,1.683845,0,0,1,NaN,,0
134,0,WAKE,25108,134,25107,134,-24973,-0.580978,-0.580978,0,0,1,1.374518,1.374518,0,0,1,NaN,,0
135,1,NREM,25165,135,25164,135,-25029,0.6986294,0.6986294,0,0,1,1.78408,1.78408,0,0,1,NaN,,0
136,0,WAKE,25274,136,25273,136,-25137,-0.4445409,-0.4445409,0,0,1,1.030099,1.030099,0,0,1,NaN,,0
137,1,NREM,25283,137,25282,137,-25145,3.356269,3.356269,0,0,1,1.01622,1.01622,0,0,1,NaN,,0
138,0,WAKE,25294,138,25293,138,-25155,0.08612265,0.08612265,0,0,1,0.9449525,0.9449525,0,0,1,NaN,,0
139,1,NREM,25308,139,25307,139,-25168,1.125929,1.125929,0,0,1,0.7690196,0.7690196,0,0,1,NaN,,0
140,2,REM,25394,140,25393,140,-25253,1.482725,1.482725,0,0,1,0.5990778,0.5990778,0,0,1,NaN,,0
141,0,WAKE,25430,141,25429,141,-25288,-0.1591698,-0.1591698,0,0,1,1.392111,1.392111,0,0,1,NaN,,0
142,1,NREM,25493,142,25492,142,-25350,2.899539,2.899539,0,0,1,0.9939578,0.9939578,0,0,1,NaN,,0
143,0,WAKE,25666,143,25665,143,-25522,0.5155821,0.5155821,0,0,1,0.7772022,0.7772022,0,0,1,NaN,,0
144,1,NREM,25676,144,25675,144,-25531,0.3335513,0.3335513,0,0,1,0.8631853,0.8631853,0,0,1,NaN,,0
145,2,REM,25731,145,25730,145,-25585,0.2097974,0.2097974,0,0,1,0.2299149,0.2299149,0,0,1,NaN,,0
146,1,NREM,25892,146,25891,146,-25745,-3.897902,-3.897902,0,0,1,-2.955804,-2.955804,0,0,1,NaN,,0
147,0,WAKE,25974,147,25973,147,-25826,3.703926,3.703926,0,0,1,0.0742116,0.0742116,0,0,1,NaN,,0
148,1,NREM,25983,148,25982,148,-25834,1.487191,1.487191,0,0,1,0.3379514,0.3379514,0,0,1,NaN,,0
149,0,WAKE,26052,149,26051,149,-25902,2.863684,2.863684,0,0,1,0.8824902,0.8824902,0,0,1,NaN,,0
150,1,NREM,26060,150,26059,150,-25909,0.6151115,0.6151115,0,0,1,0.9180062,0.9180062,0,0,1,NaN,,0
151,0,WAKE,26232,151,26231,151,-26080,0.9457867,0.9457867,0,0,1,1.55361,1.55361,0,0,1,NaN,,0
152,1,NREM,26242,152,26241,152,-26089,3.663613,3.663613,0,0,1,1.265029,1.265029,0,0,1,NaN,,0
153,0,WAKE,26420,153,26419,153,-26266,4.150918,4.150918,0,0,1,2.390999,2.390999,0,0,1,NaN,,0
154,1,NREM,26435,154,26434,154,-26280,4.254657,4.254657,0,0,1,3.042295,3.042295,0,0,1,NaN,,0
155,0,WAKE,26455,155,26454,155,-26299,3.526731,3.526731,0,0,1,3.89208,3.89208,0,0,1,NaN,,0
156,1,NREM,26515,156,26514,156,-26358,1.398154,1.398154,0,0,1,2.648771,2.648771,0,0,1,NaN,,0
157,0,WAKE,26605,157,26604,157,-26447,2.817936,2.817936,0,0,1,2.37626,2.37626,0,0,1,NaN,,0
158,1,NREM,26616,158,26615,158,-26457,2.588702,2.588702,0,0,1,2.305607,2.305607,0,0,1,NaN,,0
159,2,REM,27085,159,27084,159,-26925,1.048791,1.048791,0,0,1,-0.07312599,-0.07312599,0,0,1,NaN,,0
160,0,WAKE,27229,160,27228,160,-27068,2.250189,2.250189,0,0,1,-0.988202,-0.988202,0,0,1,NaN,,0
161,1,NREM,28987,161,28986,161,-28825,1.065525,1.065525,0,0,1,1.61979,1.61979,0,0,1,NaN,,0
162,2,REM,29797,162,29796,162,-29634,-1.978024,-1.978024,0,0,1,-1.957506,-1.957506,0,0,1,NaN,,0
163,1,NREM,30004,163,30003,163,-29840,-7.459428,-7.459428,0,0,1,-6.334773,-6.334773,0,0,1,NaN,,0
164,2,REM,30942,164,30941,164,-30777,-2.447398,-2.447398,0,0,1,-2.111501,-2.111501,0,0,1,NaN,,0
165,0,WAKE,31067,165,31066,165,-30901,0.7370778,0.7370778,0,0,1,-2.277061,-2.277061,0,0,1,NaN,,0
